seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
74461344,0.11000000000000001,32.76558,0.38880000000000003,0.00012571530366133518,0.007285253416147122
67178385,0.11000000000000001,32.76558,0.23500000000000001,8.65325307053014e-05,0.00491207379581832
33269348,0.11000000000000001,32.76558,0.3027,0.00010204363549439047,0.0057287288062335285
72478380,0.11000000000000001,32.76558,0.21350000000000002,8.023646486824211e-05,0.004566227238466567
79182120,0.12000000000000002,32.76558,0.3987,0.0001377433183921986,0.00807976502995658
10644257,0.12000000000000002,32.76558,1.0573000000000001,0.0002974038511179857,0.014063134758479848
68785024,0.12000000000000002,32.76558,0.8025,0.00023576151812222773,0.011610943390226681
52494644,0.12000000000000002,32.76558,0.46780000000000005,0.00015612659913209038,0.008959469701093837
9918615,0.12000000000000002,32.76558,0.5676,0.00018374000475193162,0.010626531951051052
19965375,0.12000000000000002,32.76558,0.4864,0.00016306304721565158,0.008257494062726746
22903788,0.12000000000000002,32.76558,0.3937,0.00013476307793730186,0.00718605029517372
78839913,0.12000000000000002,32.76558,0.7493000000000001,0.00021391278422529535,0.00934106833008779
70341386,0.12000000000000002,32.76558,0.3644,0.0001272940042352448,0.0065382310463256215
84380160,0.12000000000000002,32.76558,0.8313,0.00024072140177186955,0.01042871256754413
33220769,0.12000000000000002,32.76558,0.45070000000000005,0.0001484143033268019,0.008002287127156605
40894445,0.12000000000000002,32.76558,0.623,0.00018815925800502153,0.009477475826984189
60056910,0.12000000000000002,32.76558,0.5089,0.00016100612712484746,0.008767633779865433
85706291,0.12000000000000002,32.76558,0.5546,0.00017223775440121898,0.008531126884958516
90926743,0.12000000000000002,32.76558,0.8068000000000001,0.00021909864891769216,0.01117657203659526
60678870,0.12000000000000002,32.76558,0.5624,0.00017541780643207049,0.010328170268984183
24275313,0.12000000000000002,32.76558,0.4642,0.00014614494874075045,0.007862768010391962
67209622,0.12000000000000002,32.76558,0.464,0.00014998662646763158,0.007948019869891498
89878494,0.12000000000000002,32.76558,0.48210000000000003,0.00015372208694690285,0.008564043391509202
62941342,0.12000000000000002,32.76558,0.5096,0.0001584110396460986,0.008548424896550038
49914222,0.12000000000000002,32.76558,0.4284,0.0001410776163391718,0.007858182538242815
59934409,0.12000000000000002,32.76558,0.3629,0.00012643502997190158,0.00685819517794824
86304259,0.12000000000000002,32.76558,0.2768,9.970522870180324e-05,0.0057816484164090205
80500237,0.12000000000000002,32.76558,0.37010000000000004,0.0001274140759064686,0.007087353151678376
57868552,0.12000000000000002,32.76558,0.44570000000000004,0.00014441714817949679,0.007487841326914794
58346490,0.12000000000000002,32.76558,0.32180000000000003,0.00011135218081016258,0.006457199302120439
82366082,0.12000000000000002,32.76558,0.3074,0.00010980972164910348,0.006065684245909817
87106564,0.12000000000000002,32.76558,0.3957,0.00013106179170292395,0.007217907101281375
74997237,0.12000000000000002,32.76558,0.29400000000000004,0.00010343976555283137,0.005549066700225427
26800777,0.12000000000000002,32.76558,0.2579,9.504090608901862e-05,0.005284157410440117
31332178,0.12000000000000002,32.76558,0.404,0.00013431634974515376,0.007284538990065514
80730056,0.12000000000000002,32.76558,0.302,0.00010671556704458266,0.006053766118733634
27384754,0.12000000000000002,32.76558,0.2836,0.00010305492045276703,0.005993563481171387
12009611,0.12000000000000002,32.76558,0.24910000000000002,9.235930543176743e-05,0.005168601255929819
44560985,0.12000000000000002,32.76558,0.2898,0.00010502840612589909,0.005844717862426385
38474851,0.12000000000000002,32.76558,0.2386,8.891417209598774e-05,0.004874773380318197
39138372,0.12000000000000002,32.76558,0.259,9.481615655058072e-05,0.005544138614479209
11674288,0.12000000000000002,32.76558,0.20170000000000002,7.792299603813847e-05,0.004370318916512098
97794853,0.12000000000000002,32.76558,0.2756,0.0001005549666827464,0.005539180850472262
10016196,0.12000000000000002,32.76558,0.31120000000000003,0.00010884606951854102,0.006500277028692359
30140303,0.12000000000000002,32.76558,0.3935,0.0001280236705449706,0.00712164623785649
56921590,0.12000000000000002,32.76558,0.2389,8.919126056803439e-05,0.004916009965809253
76510686,0.13000000000000003,32.76558,0.7472000000000001,0.00021998062592242548,0.010310786848277832
9733936,0.13000000000000003,32.76558,0.5961000000000001,0.00018775646812770554,0.010293733074111324
2196499,0.13000000000000003,32.76558,0.4293,0.00014908415371238598,0.0078089585661593195
75536638,0.13000000000000003,32.76558,1.2758,0.0003309767260547677,0.013375319634932754
24479120,0.13000000000000003,32.76558,0.5186000000000001,0.00017187621991862187,0.008908551673860076
53939879,0.13000000000000003,32.76558,0.5242,0.00016775653009146361,0.008801808567231952
20049264,0.13000000000000003,32.76558,0.4169,0.00014478620363486585,0.008015622510431072
26297974,0.13000000000000003,32.76558,0.4002,0.00013919209526032814,0.0077959975210017355
41051185,0.13000000000000003,32.76558,0.5439,0.0001747333099415129,0.009063106275173071
73898202,0.13000000000000003,32.76558,0.3794,0.0001326959099712382,0.007351633376184084
76128346,0.13000000000000003,32.76558,0.6505000000000001,0.0001997888810882953,0.009905927937814083
55134897,0.13000000000000003,32.76558,0.3645,0.00012668616888863126,0.007257593724235906
37137689,0.13000000000000003,32.76558,0.384,0.00013002046683559395,0.0074172819371100965
38214843,0.13000000000000003,32.76558,0.4796,0.0001561191221415864,0.0081688080076146
22757143,0.13000000000000003,32.76558,0.35650000000000004,0.0001268370281678522,0.006639644238789324
67131679,0.13000000000000003,32.76558,0.4655,0.00015487222401736988,0.008218051574221914
68779971,0.13000000000000003,32.76558,0.5272,0.00016603488705182115,0.008123731292918837
97085839,0.13000000000000003,32.76558,0.39440000000000003,0.00013555915751572282,0.007971203858814635
35434559,0.13000000000000003,32.76558,0.449,0.00014810202901703771,0.00796607683076777
21318380,0.13000000000000003,32.76558,0.3648,0.00012676005914784373,0.007385744366257497
572612,0.13000000000000003,32.76558,0.33640000000000003,0.00011923556775137492,0.006466359081705925
72175585,0.13000000000000003,32.76558,0.33230000000000004,0.00011858287046166519,0.006591223004892891
47060395,0.13000000000000003,32.76558,0.3791,0.0001335825930817847,0.006915376788335884
83310043,0.13000000000000003,32.76558,0.3195,0.00011551026718274833,0.00638772592494789
97163902,0.13000000000000003,32.76558,0.3089,0.00011170184007250747,0.006245387304301751
84961805,0.13000000000000003,32.76558,0.2712,0.00010058443482183698,0.005251687473214479
78682772,0.13000000000000003,32.76558,0.303,0.00011034718532027961,0.0062709438464462865
28119841,0.13000000000000003,32.76558,0.19440000000000002,7.70042058506695e-05,0.004025486115306119
36614133,0.13000000000000003,32.76558,0.3158,0.00011331818949277935,0.006123915168659739
4896960,0.13000000000000003,32.76558,0.2992,0.00010785646783266034,0.006307890825148054
53892325,0.13000000000000003,32.76558,0.3277,0.00011773929000232334,0.006550150111877575
27446756,0.13000000000000003,32.76558,0.312,0.0001116310285740954,0.006582076628413437
49327146,0.13000000000000003,32.76558,0.2717,0.0001007753179914691,0.0053675066347173474
69567853,0.13000000000000003,32.76558,0.3269,0.00011480523095942927,0.006251857263920562
9149368,0.13000000000000003,32.76558,0.43710000000000004,0.00014431823199320302,0.008335454597171372
68625013,0.13000000000000003,32.76558,0.393,0.00013163681625586677,0.007270867904836219
70345487,0.13000000000000003,32.76558,0.24880000000000002,9.368801062867662e-05,0.0050615185101299245
56538391,0.13000000000000003,32.76558,0.25220000000000004,9.409748581514543e-05,0.005154127535668525
80851863,0.13000000000000003,32.76558,0.2539,9.490719990568171e-05,0.005272252807106604
75325636,0.13000000000000003,32.76558,0.307,0.00010582725658903827,0.005553377566041428
26323023,0.13000000000000003,32.76558,0.24710000000000001,9.222252048762991e-05,0.00506312345019136
31810852,0.13000000000000003,32.76558,0.29000000000000004,0.00010530109636823043,0.005825299631026511
11254031,0.14,32.76558,0.7939,0.00024723064980317446,0.011702959951622027
65210221,0.14,32.76558,0.8447,0.00024631010032385585,0.013023857683353292
21902772,0.14,32.76558,0.6113000000000001,0.0002008029369313641,0.009736753113061694
11912994,0.14,32.76558,0.8054,0.0002488131328546426,0.011681651098457485
96911776,0.14,32.76558,0.7034,0.00021860402400389613,0.010916172964334234
89045594,0.14,32.76558,1.1603,0.0003138199356532097,0.013051488601626693
60441958,0.14,32.76558,0.5977,0.0001908699309606706,0.008768550259078392
61908817,0.14,32.76558,0.48810000000000003,0.00016565272487185885,0.008590767685160436
63917723,0.14,32.76558,0.433,0.000149492309429945,0.007396614769039253
18494962,0.14,32.76558,0.435,0.00015209386230637692,0.007562076181678598
53590862,0.14,32.76558,0.6374000000000001,0.00019514663758868667,0.00901252468324169
30450409,0.14,32.76558,1.6641000000000001,0.0004022695623283862,0.013971522017472373
29596469,0.14,32.76558,0.4081,0.00013984039432032993,0.007542935824234674
64703267,0.14,32.76558,0.39840000000000003,0.00013916306694421084,0.007678968439556382
41558328,0.14,32.76558,0.4747,0.00015265850703721887,0.007212167627147567
89518859,0.14,32.76558,0.5346000000000001,0.0001747412267549963,0.008164427636564732
54631481,0.14,32.76558,0.654,0.00020507502541818173,0.009438232823124115
9117306,0.14,32.76558,0.7655000000000001,0.00023212594143977845,0.010322373202618982
80317303,0.14,32.76558,0.4277,0.00014482182929556836,0.007099835226146089
70266760,0.14,32.76558,0.4133,0.00014021292437719533,0.00747100325342347
28051208,0.14,32.76558,0.5162,0.00016829122287791574,0.009130951948180173
55837777,0.14,32.76558,0.4964,0.0001635160648763113,0.008143626342422997
28418446,0.14,32.76558,0.3951,0.0001398650244067246,0.007421497324739155
43263878,0.14,32.76558,0.48910000000000003,0.0001630816517273538,0.008897903254428383
55705694,0.14,32.76558,0.5045000000000001,0.00016385041829925236,0.00827398837847973
49964301,0.14,32.76558,0.5085000000000001,0.00016298436288607186,0.008487006840918946
90327810,0.14,32.76558,0.48160000000000003,0.00015369943606387612,0.007284081848791247
13377328,0.14,32.76558,0.2676,0.00010085096754256755,0.005557739369039158
3400776,0.14,32.76558,0.2727,0.00010242113555083174,0.005141125847609242
47477132,0.14,32.76558,0.4071,0.00013986502440673328,0.006961022709949023
4176835,0.14,32.76558,0.5018,0.0001607664236053802,0.007905166633161514
95273680,0.14,32.76558,0.2851,0.00010621109009626941,0.0054721255438807
39491695,0.14,32.76558,0.3997,0.00013994199342674067,0.007517558382604535
67778993,0.14,32.76558,0.2718,0.00010158987013469179,0.005224074015158349
76586612,0.14,32.76558,0.2953,0.00010875106775669669,0.005787814427897002
80019242,0.14,32.76558,0.3317,0.00011962525090412627,0.006364401923685235
27339495,0.14,32.76558,0.3049,0.0001118267497964142,0.005692960706723539
7153639,0.14,32.76558,0.25520000000000004,9.704254043232676e-05,0.004974744005376871
12879343,0.14,32.76558,0.2786,0.00010424684070553892,0.005275386837795222
17469467,0.14,32.76558,0.2267,8.826807215085041e-05,0.004465812064469123
91654118,0.14,32.76558,0.3895,0.00013365208511129253,0.007133555646182265
54104329,0.14,32.76558,0.2391,9.208573554349276e-05,0.004734448330631318
18605496,0.15000000000000002,32.76558,0.8246,0.0002493798447534388,0.01338885684085798
96689170,0.15000000000000002,32.76558,0.8776,0.00026629486446753394,0.010755928327709502
41948331,0.15000000000000002,32.76558,0.8608,0.000262607740532832,0.011247604736442032
98579867,0.15000000000000002,32.76558,0.686,0.00021280878458449407,0.01009378938437266
54717201,0.15000000000000002,32.76558,0.4338,0.00015264671978155694,0.007256530758032025
47403949,0.15000000000000002,32.76558,0.7065,0.00022699879311405686,0.010087012893544476
89155650,0.15000000000000002,32.76558,0.7341000000000001,0.0002290492478072155,0.01095088674609321
87757116,0.15000000000000002,32.76558,0.4343,0.00014868127587050115,0.007530765270378089
22848889,0.15000000000000002,32.76558,0.6476000000000001,0.00020567375642928495,0.009854600426185318
44781879,0.15000000000000002,32.76558,0.8331000000000001,0.0002533221979584906,0.01054835316685229
52535827,0.15000000000000002,32.76558,0.3622,0.0001313047499123738,0.00630317158923516
99576593,0.15000000000000002,32.76558,0.5005000000000001,0.00017103000052144697,0.007644664081630318
84622304,0.15000000000000002,32.76558,0.5723,0.0001853308444398652,0.008454580334986006
94886906,0.15000000000000002,32.76558,1.092,0.00030699238773741023,0.013726126383892789
1098148,0.15000000000000002,32.76558,1.0943,0.00030637971433809347,0.012334666823434941
46004978,0.15000000000000002,32.76558,0.464,0.000157621997235202,0.007963937705203546
54364846,0.15000000000000002,32.76558,0.5829,0.000192233426154615,0.009293677933649656
80678619,0.15000000000000002,32.76558,0.40590000000000004,0.00014438024703216894,0.006557153564167127
33018184,0.15000000000000002,32.76558,0.3779,0.0001340048231344319,0.006841683269924929
74336850,0.15000000000000002,32.76558,0.599,0.00019409607643893485,0.009032816153327312
39448459,0.15000000000000002,32.76558,0.395,0.0001390108881960726,0.0071661800815317435
3034341,0.15000000000000002,32.76558,0.4535,0.00015453707891308397,0.007870251235699859
44599367,0.15000000000000002,32.76558,0.603,0.00018924087065653436,0.00853318782961624
58275155,0.15000000000000002,32.76558,0.32080000000000003,0.00011855868019823325,0.00595998063879669
18540926,0.15000000000000002,32.76558,0.2777,0.00010522456717118971,0.005005000416633133
5695412,0.15000000000000002,32.76558,0.6152000000000001,0.0001900921480178833,0.008654362012424541
72798348,0.15000000000000002,32.76558,0.5594,0.00017801293789312473,0.008973322493563151
96264119,0.15000000000000002,32.76558,0.29500000000000004,0.00011060624105049522,0.005207705132766124
10043227,0.15000000000000002,32.76558,0.5336000000000001,0.00017524482405736831,0.008109762569197595
11352856,0.15000000000000002,32.76558,0.3512,0.00012696677594444805,0.005866302716741925
55058387,0.15000000000000002,32.76558,0.3282,0.00012026431368172015,0.006074854482414573
83206368,0.15000000000000002,32.76558,0.3032,0.00011300151695329821,0.005665247415130522
64777278,0.15000000000000002,32.76558,0.3038,0.0001131862426013293,0.00551099160811512
26964083,0.15000000000000002,32.76558,0.30860000000000004,0.00011453473983195617,0.005868541317403647
94016997,0.15000000000000002,32.76558,0.45680000000000004,0.0001528837843632128,0.007711643224789819
53628236,0.15000000000000002,32.76558,0.26130000000000003,0.00010024005343515105,0.004989049069776389
59292670,0.15000000000000002,32.76558,0.3226,0.00011908514829512183,0.0059784558924952085
74528656,0.15000000000000002,32.76558,0.34740000000000004,0.00012432827793840509,0.006071710981657246
39898650,0.15000000000000002,32.76558,0.4687,0.00015120616760302272,0.007009988424653947
18809057,0.15000000000000002,32.76558,0.3544,0.00012859851916872036,0.006435539231496179
61568227,0.15000000000000002,32.76558,0.29650000000000004,0.00011008900923600805,0.005287062077823272
96737252,0.15000000000000002,32.76558,0.26880000000000004,0.00010219814530428046,0.005025961167481547
64080419,0.16000000000000003,32.76558,1.0928,0.0003137156976089666,0.011888427778331519
43683494,0.16000000000000003,32.76558,0.7869,0.0002460205208793894,0.010827411542897455
43870588,0.16000000000000003,32.76558,0.8031,0.00024900753460805166,0.012458995886686253
69334019,0.16000000000000003,32.76558,1.8228000000000002,0.00047549780440226053,0.014780214582087071
94425382,0.16000000000000003,32.76558,0.7967000000000001,0.00024916147264807234,0.010465448064593041
25045436,0.16000000000000003,32.76558,0.5508000000000001,0.00018660721070315022,0.00798554783903058
64644429,0.16000000000000003,32.76558,0.5791000000000001,0.00019241067481213096,0.008503726625191563
62597187,0.16000000000000003,32.76558,1.0583,0.00030964064981339073,0.013002974409685166
96335317,0.16000000000000003,32.76558,0.8014,0.0002404199471071952,0.01120581744602704
64689089,0.16000000000000003,32.76558,0.6507000000000001,0.00020755325193340754,0.009260142801823782
54715711,0.16000000000000003,32.76558,0.8179000000000001,0.0002541275138193031,0.009921312710288293
65816023,0.16000000000000003,32.76558,0.5227,0.00018045892538451257,0.007913410583450731
77102138,0.16000000000000003,32.76558,0.5282,0.00017483987904750675,0.0073840614729983435
82400429,0.16000000000000003,32.76558,0.8634000000000001,0.0002568048042114528,0.010888187831892215
97061145,0.16000000000000003,32.76558,0.47900000000000004,0.00016506512138193382,0.008038038569374444
76937313,0.16000000000000003,32.76558,0.6802,0.00020672783616280867,0.00805853016311183
47487436,0.16000000000000003,32.76558,0.7573000000000001,0.0002367660737891191,0.009717545860818496
10626661,0.16000000000000003,32.76558,0.6379,0.00020296682196888007,0.008741810430105653
8310575,0.16000000000000003,32.76558,0.5389,0.00017978467676921272,0.007945272524187823
6134813,0.16000000000000003,32.76558,0.7543000000000001,0.00022525581866033069,0.008623635859151563
57198551,0.16000000000000003,32.76558,0.6731,0.00020893376827637287,0.010044424069422556
61013330,0.16000000000000003,32.76558,0.5375,0.00017655782757419774,0.0076309544898108305
15387822,0.16000000000000003,32.76558,0.5705,0.00018496653907257272,0.00845991648517082
49486635,0.16000000000000003,32.76558,0.5803,0.00018896461784812153,0.00830070108577159
43915296,0.16000000000000003,32.76558,0.5123,0.00016797824485139908,0.008232932223842276
41035863,0.16000000000000003,32.76558,0.47940000000000005,0.00016412609933777873,0.007021193517228897
92270801,0.16000000000000003,32.76558,0.642,0.000205818678098395,0.009301937208026897
80819610,0.16000000000000003,32.76558,0.7180000000000001,0.0002249251597503314,0.01032253893564293
57963992,0.16000000000000003,32.76558,0.3199,0.00011896375715498761,0.005477979787905281
28476650,0.16000000000000003,32.76558,0.38070000000000004,0.00013744247947969213,0.006461036156036556
22438401,0.16000000000000003,32.76558,0.3151,0.00011811401917404473,0.0055440426541649
8071370,0.16000000000000003,32.76558,0.32780000000000004,0.00012188550115467928,0.005541255734413428
24437303,0.16000000000000003,32.76558,0.6582,0.0001956227459553442,0.009122693604790472
77692102,0.16000000000000003,32.76558,0.3582,0.00013106020834021981,0.0063655507116574875
33359577,0.16000000000000003,32.76558,0.3659,0.00013101094816741723,0.006429846748568337
81919607,0.16000000000000003,32.76558,0.326,0.00012146063216420781,0.0057242144631002795
25611559,0.16000000000000003,32.76558,0.4033,0.00014194362777005326,0.0068915474270129585
87011531,0.16000000000000003,32.76558,0.38020000000000004,0.00013681749103718836,0.006469639291970679
79528069,0.16000000000000003,32.76558,0.47090000000000004,0.00015758373263669004,0.00669865261923994
61120684,0.16000000000000003,32.76558,0.303,0.00011387148679093083,0.005351271712960375
80506094,0.16000000000000003,32.76558,0.5638000000000001,0.00018249644928231936,0.007969404973816516
37383690,0.16000000000000003,32.76558,0.4168,0.00014299656396383724,0.006581208452591619
90058745,0.17000000000000004,32.76558,0.7602,0.00024328895633256994,0.01032100593697352
28593539,0.17000000000000004,32.76558,1.2186000000000001,0.00034745020748774884,0.012379058761357463
50967218,0.17000000000000004,32.76558,1.3198,0.000370469178364977,0.014367332644296044
60177386,0.17000000000000004,32.76558,0.7721,0.0002467310109075448,0.009512048627101947
81550688,0.17000000000000004,32.76558,0.9969,0.0002928979527395273,0.009285330759068565
42091680,0.17000000000000004,32.76558,0.7279,0.0002409367830809574,0.009431214489436098
45149226,0.17000000000000004,32.76558,0.8506,0.0002628868082082543,0.011126553598275845
1091631,0.17000000000000004,32.76558,0.7914,0.0002521548638098093,0.009438715938430953
50165753,0.17000000000000004,32.76558,0.6763,0.0002232493022819934,0.0085756995467973
66090190,0.17000000000000004,32.76558,0.8214,0.00025475487730585627,0.00869115548050035
31652599,0.17000000000000004,32.76558,1.778,0.00044325249991913353,0.012346831376572344
88773124,0.17000000000000004,32.76558,0.8331000000000001,0.0002580485356102474,0.009255829214072538
81172062,0.17000000000000004,32.76558,0.4441,0.00015751468043014865,0.007258780626960693
42830193,0.17000000000000004,32.76558,0.8572000000000001,0.00025087409931683367,0.009088968788490467
22922383,0.17000000000000004,32.76558,0.6146,0.00020129773777431654,0.00746350131728878
97220763,0.17000000000000004,32.76558,0.5797,0.00019396105078667734,0.007429489987734823
26614472,0.17000000000000004,32.76558,0.5751000000000001,0.0001937270649658353,0.007264984684088924
49834705,0.17000000000000004,32.76558,0.6642,0.000211595576899896,0.007957973356558101
54796341,0.17000000000000004,32.76558,0.4975,0.00016733284862301183,0.00764098341766061
83385066,0.17000000000000004,32.76558,0.5241,0.0001808239784508634,0.00836526049857597
34581981,0.17000000000000004,32.76558,0.4983,0.00016522389747466345,0.007223623925742269
40891295,0.17000000000000004,32.76558,0.5174,0.0001748357886938677,0.007267110663691717
89399474,0.17000000000000004,32.76558,0.4011,0.00014579075930177765,0.0058628407951278215
14625440,0.17000000000000004,32.76558,0.6188,0.0001980696570749853,0.008625489960486616
76257161,0.17000000000000004,32.76558,0.329,0.00012372220188367391,0.005723547286245308
53442499,0.17000000000000004,32.76558,0.48700000000000004,0.0001678131353078837,0.007415755101880931
78088769,0.17000000000000004,32.76558,0.5867,0.0001969936301751842,0.008616944010792363
55081213,0.17000000000000004,32.76558,0.3519,0.00013076332783445554,0.005576653094854417
53147302,0.17000000000000004,32.76558,0.4698,0.00016428179666968696,0.00731059604355639
6223502,0.17000000000000004,32.76558,0.7257,0.00022866699766268547,0.008060776562904128
67069597,0.17000000000000004,32.76558,0.3957,0.0001437864860206421,0.006287135135925627
39630079,0.17000000000000004,32.76558,0.3345,0.0001252585035231321,0.005528948820553632
41778384,0.17000000000000004,32.76558,0.5205000000000001,0.00017437705333459404,0.007630795753425783
44263208,0.17000000000000004,32.76558,0.375,0.0001355477221184639,0.005860423561297045
62468574,0.17000000000000004,32.76558,0.37120000000000003,0.0001360218512817396,0.006014479016782461
54434895,0.17000000000000004,32.76558,0.3246,0.00012181337018735338,0.005133304271803199
90678221,0.17000000000000004,32.76558,0.35710000000000003,0.00013212414010828447,0.005864027758060562
58741275,0.17000000000000004,32.76558,0.33080000000000004,0.00012375914701328133,0.005617881033895146
97338372,0.17000000000000004,32.76558,0.3103,0.00011742921480741573,0.005215783633038168
74031879,0.17000000000000004,32.76558,0.4948,0.00016465432672656667,0.0065417399332852585
76618845,0.17000000000000004,32.76558,0.3229,0.0001216871409945322,0.005081344682352413
19360726,0.17000000000000004,32.76558,0.325,0.00012235215332744427,0.0053427600654761915
35798881,0.18000000000000002,32.76558,1.1595,0.0003433433604913538,0.010464419723827821
31635085,0.18000000000000002,32.76558,0.8608,0.00027067629294503034,0.009859619154730706
84555752,0.18000000000000002,32.76558,0.6828000000000001,0.0002249194420516838,0.008182489307340739
15550741,0.18000000000000002,32.76558,0.931,0.00029417339537455493,0.01010509150944852
22768556,0.18000000000000002,32.76558,0.9561000000000001,0.00028469389086979046,0.00952790080219846
98086807,0.18000000000000002,32.76558,0.6786,0.00023103109011677207,0.009254287364673087
35229773,0.18000000000000002,32.76558,0.7006,0.000229574836258147,0.00826962153943637
16471811,0.18000000000000002,32.76558,1.1259000000000001,0.0003320954157827473,0.009784627572007222
85932492,0.18000000000000002,32.76558,1.2661,0.00036231129790724107,0.010731378361038274
7649793,0.18000000000000002,32.76558,1.421,0.0003933916960645273,0.011699540035761737
93323785,0.18000000000000002,32.76558,1.3959000000000001,0.0003797224907119644,0.013734396087308916
94725274,0.18000000000000002,32.76558,1.0519,0.00030804444428522373,0.00944305783274923
4605814,0.18000000000000002,32.76558,0.7302000000000001,0.00023446606354193735,0.00825678631872794
95425881,0.18000000000000002,32.76558,1.0524,0.00031363116363382245,0.011115466331255958
28687336,0.18000000000000002,32.76558,0.5712,0.00019600710725009912,0.00727636251141684
41773021,0.18000000000000002,32.76558,0.5208,0.00018111822001879907,0.006988123785694492
42079633,0.18000000000000002,32.76558,0.7901,0.0002403669088550524,0.010153148445948853
74427303,0.18000000000000002,32.76558,0.5902000000000001,0.00019767271684318846,0.007601511216828978
76513276,0.18000000000000002,32.76558,0.7207,0.00023049661724183358,0.008003483967582235
11821485,0.18000000000000002,32.76558,0.5382,0.00018640137355248584,0.007497264915043073
86925950,0.18000000000000002,32.76558,0.5232,0.00018348270831359205,0.007022715927846275
8073998,0.18000000000000002,32.76558,0.6908000000000001,0.00022048571862287562,0.00892010549291806
45686805,0.18000000000000002,32.76558,0.5985,0.00019728171422152976,0.007228234304414466
5626837,0.18000000000000002,32.76558,0.5606,0.0001871741425134299,0.007029587526267656
52622037,0.18000000000000002,32.76558,0.8614,0.00025814275008897904,0.008555206819501419
94755747,0.18000000000000002,32.76558,0.5566,0.00018649034973963383,0.007530989504274828
56826901,0.18000000000000002,32.76558,0.5229,0.00017973277765857135,0.006686207150651217
54793574,0.18000000000000002,32.76558,0.4131,0.00015081397745930688,0.005674717952926794
61557307,0.18000000000000002,32.76558,0.46630000000000005,0.00015882491306227087,0.0058444775698287205
13182414,0.18000000000000002,32.76558,0.7549,0.0002310443287882686,0.007482018704302385
25270848,0.18000000000000002,32.76558,0.4101,0.000149927294348758,0.005685417442297286
61117922,0.18000000000000002,32.76558,0.4988,0.00016742697073891772,0.00650744875407715
11478076,0.18000000000000002,32.76558,0.6267,0.00020136876918422508,0.00671682179185901
1002085,0.18000000000000002,32.76558,0.4454,0.00015952994928557243,0.006052478995753254
2921636,0.18000000000000002,32.76558,0.48810000000000003,0.00016814124324462818,0.00592402158757723
38520702,0.18000000000000002,32.76558,0.35750000000000004,0.00013304029135792573,0.0057827359614603556
74701835,0.18000000000000002,32.76558,0.37410000000000004,0.0001379570723563513,0.005894582882951015
90967821,0.18000000000000002,32.76558,0.5085000000000001,0.00016921080474673972,0.006987343996330467
87004279,0.18000000000000002,32.76558,0.3377,0.0001276463024354189,0.005373419184801849
52886362,0.18000000000000002,32.76558,0.3942,0.0001421965259786673,0.0056593756253911975
24100571,0.18000000000000002,32.76558,0.4354,0.00015404051877825688,0.006413372540195338
80314956,0.18000000000000002,32.76558,0.6763,0.00021204344863178103,0.00708617232412613
99476857,0.19000000000000003,32.76558,0.6435000000000001,0.00021875475133620477,0.007274406232644239
65727516,0.19000000000000003,32.76558,1.3039,0.0003788087496922216,0.012824274391424242
78366153,0.19000000000000003,32.76558,0.7701,0.0002544068014061826,0.009199906497360124
35070943,0.19000000000000003,32.76558,1.1539000000000001,0.0003434578024285376,0.011595354604963812
51154587,0.19000000000000003,32.76558,1.1014000000000002,0.0003230797925660019,0.007948563182896787
60805632,0.19000000000000003,32.76558,0.7328,0.0002442530482860883,0.007968118824398138
66304520,0.19000000000000003,32.76558,0.5932000000000001,0.0002070646965766341,0.006697498541457672
68153201,0.19000000000000003,32.76558,0.7363000000000001,0.0002407678910599143,0.007471830917605328
14620710,0.19000000000000003,32.76558,0.628,0.00021110095198612712,0.0070079062088283465
39605163,0.19000000000000003,32.76558,0.5569000000000001,0.00019390299415443003,0.006441951679428618
49773414,0.19000000000000003,32.76558,1.0129000000000001,0.0003019795054196888,0.009106931984425635
84219009,0.19000000000000003,32.76558,0.9014000000000001,0.00027491935311572534,0.008503728212269203
94937046,0.19000000000000003,32.76558,0.5868,0.00019566589258882293,0.00658610051436871
42233539,0.19000000000000003,32.76558,0.6757000000000001,0.00022274790409448878,0.007064344329311155
30522373,0.19000000000000003,32.76558,0.8186,0.0002536759035921775,0.007209491823149303
32608689,0.19000000000000003,32.76558,0.8427,0.0002620415124393287,0.009160735312578496
55448917,0.19000000000000003,32.76558,0.8935000000000001,0.0002719578931017126,0.008617538564976669
57762966,0.19000000000000003,32.76558,0.6217,0.00020739720274310972,0.0069388753070704174
92002514,0.19000000000000003,32.76558,0.595,0.0002006362440251717,0.007268948098154784
5475017,0.19000000000000003,32.76558,0.4219,0.00015481504703106469,0.005292001925136974
81314608,0.19000000000000003,32.76558,0.6273000000000001,0.00021191990235906212,0.006609121013914873
81716889,0.19000000000000003,32.76558,0.7375,0.0002383941664827224,0.00771747419807221
1720183,0.19000000000000003,32.76558,0.6358,0.00021118869666894712,0.0074410253919639955
40609872,0.19000000000000003,32.76558,0.764,0.00024308558219055776,0.007935148572606434
82306823,0.19000000000000003,32.76558,0.4193,0.00015385755242210437,0.005288137264609137
47723593,0.19000000000000003,32.76558,0.7205,0.00022600215426065904,0.00812900723892009
43896314,0.19000000000000003,32.76558,0.4687,0.00016449467098790017,0.006175013390897092
10768527,0.19000000000000003,32.76558,0.4963,0.00017174515267311984,0.006146573686009022
52057431,0.19000000000000003,32.76558,0.7339,0.00022720625760973547,0.007134047246022006
