seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
41827878,0.060000000000000005,32.76558,1.5090000000000001,0.0003958425216086648,0.012798566884097704
72982398,0.060000000000000005,32.76558,2.3124000000000002,0.0005707786339224035,0.013632562990475475
17148073,0.060000000000000005,32.76558,3.1488,0.0007690649917758169,0.019265964999000733
74747489,0.060000000000000005,32.76558,1.4826000000000001,0.0003966072857914915,0.009457509255115164
29396892,0.060000000000000005,32.76558,1.55,0.00040787247156059004,0.013260694458972147
18856849,0.060000000000000005,32.76558,0.6408,0.00019357532604067967,0.008869993405122168
94844055,0.060000000000000005,32.76558,0.41150000000000003,0.00013414600630828034,0.005808333739603713
49674560,0.060000000000000005,32.76558,1.038,0.0002941769139583501,0.010835272057222596
91133991,0.060000000000000005,32.76558,0.9996,0.0002863630190466392,0.010158884070478344
40013512,0.060000000000000005,32.76558,1.3038,0.0003414103385316545,0.01110371479900669
58500898,0.060000000000000005,32.76558,0.42550000000000004,0.00013853939797061742,0.0063699085616765565
53588338,0.060000000000000005,32.76558,0.8092,0.00023249086255924063,0.008618668029298475
24755705,0.060000000000000005,32.76558,0.4141,0.00013461397794995965,0.006794475047304598
33221968,0.060000000000000005,32.76558,0.4,0.00012853650412974384,0.006336731262988782
33521964,0.060000000000000005,32.76558,1.4491,0.00037897553056305083,0.012520426082920377
67914030,0.060000000000000005,32.76558,0.45370000000000005,0.00014655649109516437,0.0062703571629873795
46491925,0.060000000000000005,32.76558,0.3679,0.00012027003138034973,0.006045204944668146
18867145,0.060000000000000005,32.76558,0.7563000000000001,0.00021459710478664157,0.009078560480011207
70632212,0.060000000000000005,32.76558,1.7177,0.00044470491852147847,0.01307280000274904
95168157,0.060000000000000005,32.76558,0.49560000000000004,0.0001508482836511048,0.006639636592824313
29142165,0.060000000000000005,32.76558,1.193,0.000311469697622725,0.009544805237910667
777892,0.060000000000000005,32.76558,0.604,0.00017836624768613647,0.007777639761634401
20292887,0.060000000000000005,32.76558,0.48700000000000004,0.00015063892791666395,0.007136335531853418
52499497,0.060000000000000005,32.76558,0.3462,0.00011191735332854411,0.005446555746183048
98546565,0.060000000000000005,32.76558,1.0804,0.0002758893826794373,0.01025124977304003
314521,0.060000000000000005,32.76558,0.4058,0.0001308117083613245,0.006141508681064572
41200598,0.060000000000000005,32.76558,0.5902000000000001,0.00017740567431636755,0.00797133878999882
63567925,0.060000000000000005,32.76558,0.5202,0.00015482912136618128,0.005797717359822279
27511667,0.060000000000000005,32.76558,0.4757,0.00013750801310245749,0.006217168285884121
25623110,0.060000000000000005,32.76558,0.37070000000000003,0.00012030081898835479,0.005386135868922388
73457352,0.060000000000000005,32.76558,0.3447,0.000108721599617606,0.005535260886060039
85847239,0.060000000000000005,32.76558,0.2768,9.306302218617214e-05,0.0048256700064453675
47992860,0.060000000000000005,32.76558,0.4506,0.00013531285665168756,0.006207633963969435
28685057,0.060000000000000005,32.76558,0.301,9.893421903275977e-05,0.005559775004580258
16362184,0.060000000000000005,32.76558,0.6105,0.00017477949135354768,0.007694103387490924
36559500,0.060000000000000005,32.76558,0.3776,0.00011559031496356122,0.005887581729750815
7345201,0.060000000000000005,32.76558,0.25270000000000004,8.542153787928639e-05,0.004733015696399465
74930859,0.060000000000000005,32.76558,0.43610000000000004,0.0001334994665401817,0.0064917588590969735
23812887,0.060000000000000005,32.76558,0.3734,0.00012021769244674067,0.00552348504000951
74146425,0.060000000000000005,32.76558,0.2412,8.215805143073734e-05,0.003968087498761777
20163422,0.07,32.76558,2.2509,0.0005611909769488988,0.016661371653438277
53683281,0.07,32.76558,1.673,0.00044571035383432354,0.015062213153382499
99287418,0.07,32.76558,1.0146,0.00029991132586077,0.008976415434962092
35354489,0.07,32.76558,1.4467,0.0004041643240878483,0.012263922840145639
1403339,0.07,32.76558,1.0951,0.00030966791883762384,0.009264096940491061
33048864,0.07,32.76558,1.4872,0.0003993494500719104,0.01239155690358681
48038692,0.07,32.76558,1.4298,0.0003873050299442145,0.013244620817085953
90744534,0.07,32.76558,1.1489,0.0003239410539088065,0.010229647732351368
17012591,0.07,32.76558,2.0014000000000003,0.0005082516849838907,0.013735148163799537
6100066,0.07,32.76558,1.0372000000000001,0.00029415096440303396,0.009645706210190012
81289259,0.07,32.76558,0.625,0.000198555441546981,0.008282070330124909
21030638,0.07,32.76558,1.1217000000000001,0.00031896023468572595,0.010330853025521603
21889496,0.07,32.76558,0.8341000000000001,0.00025540475972852465,0.008909061943192544
82983178,0.07,32.76558,1.4723000000000002,0.00039715706450586363,0.012626567173148492
61181235,0.07,32.76558,1.0688,0.0003024020433484117,0.010540211006338101
44600523,0.07,32.76558,0.9651000000000001,0.0002753612872374964,0.009503196698716222
18955469,0.07,32.76558,1.1441000000000001,0.0003207175913506737,0.00888153299900551
1023536,0.07,32.76558,1.5788,0.0004086968757383912,0.012322097131075951
62804403,0.07,32.76558,0.78,0.00022554077996355822,0.009096307668828489
26375781,0.07,32.76558,0.516,0.00015351624979624697,0.007093776647236519
46410017,0.07,32.76558,0.9919,0.00028054592042556714,0.010221221911398844
39107344,0.07,32.76558,0.7516,0.0002174528753405994,0.008737585231511469
51445091,0.07,32.76558,0.7738,0.00023048526980917188,0.008808615784208992
174946,0.07,32.76558,0.6218,0.00018027068115275316,0.007682512181390903
5289238,0.07,32.76558,0.7110000000000001,0.00020724370452608078,0.008405550477012835
57227011,0.07,32.76558,0.28140000000000004,9.585413876332739e-05,0.004725966106177946
24213306,0.07,32.76558,1.1028,0.00029895998877347104,0.01019365742208275
35236348,0.07,32.76558,0.5549000000000001,0.00017183795532010947,0.0073728477635200745
71297899,0.07,32.76558,0.4293,0.00013920001207381818,0.005462200527613033
1803046,0.07,32.76558,0.7568,0.0002191277212160803,0.0075736806005813565
70423322,0.07,32.76558,1.0425,0.000283368220451427,0.01065620690295638
78611448,0.07,32.76558,0.6586000000000001,0.00019593233734497125,0.007828545042344188
75475915,0.07,32.76558,0.3493,0.0001163710007379794,0.005553688242548573
14133884,0.07,32.76558,0.5701,0.00017128993589762977,0.0075979606279653
95083201,0.07,32.76558,0.4449,0.0001416938083222421,0.005644581267592738
25745503,0.07,32.76558,0.5732,0.0001740916082260956,0.006248450304841209
91905004,0.07,32.76558,0.5761000000000001,0.00016690270175690697,0.007168957939280863
12259209,0.07,32.76558,0.33180000000000004,0.00011008724994412199,0.004887835228375148
82244065,0.07,32.76558,0.46440000000000003,0.00014292223388165859,0.005561022597242207
72691507,0.07,32.76558,0.3418,0.00011312906561503379,0.0050317990733299385
77456498,0.07,32.76558,0.4067,0.00013267611793752235,0.0052164639237399345
2449924,0.07,32.76558,0.7181000000000001,0.00020670492138599676,0.008285792141424619
33931030,0.08000000000000002,32.76558,1.7423000000000002,0.0004756641454501204,0.013395366043412507
92107543,0.08000000000000002,32.76558,1.8862,0.0004988838515315514,0.010596791588186553
32769682,0.08000000000000002,32.76558,1.9753,0.0005148358348673077,0.015048743972964405
62751699,0.08000000000000002,32.76558,2.0461,0.0005364607428541058,0.016014363812269457
3012998,0.08000000000000002,32.76558,2.077,0.0005502883812375031,0.013071474149014212
63227454,0.08000000000000002,32.76558,2.6759,0.0006912362058180454,0.015954908919895018
4364117,0.08000000000000002,32.76558,1.0018,0.000302083611517023,0.008695008815597753
7548517,0.08000000000000002,32.76558,2.4859,0.0006447293687935706,0.014772212390596725
29654742,0.08000000000000002,32.76558,1.1514,0.00032766503500850856,0.00837522964651687
83480369,0.08000000000000002,32.76558,1.3408,0.0003713926746582335,0.011303974372465235
86636839,0.08000000000000002,32.76558,0.9976,0.0002909723637879721,0.00800320693482643
23609774,0.08000000000000002,32.76558,1.2233,0.00034727889644035323,0.0101445356943043
27946553,0.08000000000000002,32.76558,0.5935,0.00018433024717969316,0.007863028625706476
33971501,0.08000000000000002,32.76558,1.4523000000000001,0.0003984112636914033,0.010507257154840773
62134289,0.08000000000000002,32.76558,0.6172000000000001,0.00019545073119115036,0.00740522803774765
61297941,0.08000000000000002,32.76558,1.6833,0.00045395272428487484,0.012109580234292988
89291569,0.08000000000000002,32.76558,1.4104,0.00037465215871775465,0.010697162308003128
46109250,0.08000000000000002,32.76558,2.1872000000000003,0.0005542815339957698,0.01664271472986506
31249490,0.08000000000000002,32.76558,1.0316,0.00029747778535946495,0.010147728858866546
77692147,0.08000000000000002,32.76558,1.1112,0.00031502980068320467,0.010793684862358939
59831738,0.08000000000000002,32.76558,1.5537,0.0004187550993090509,0.011432537661419438
75022993,0.08000000000000002,32.76558,1.5431000000000001,0.00041069151689642483,0.010874334315974264
24023498,0.08000000000000002,32.76558,0.8945000000000001,0.0002587500532498064,0.008253684722423948
98332835,0.08000000000000002,32.76558,0.4829,0.00015910903870183993,0.006498136193092954
33404903,0.08000000000000002,32.76558,0.43620000000000003,0.00014434330190256294,0.005878082571792163
45335755,0.08000000000000002,32.76558,0.5327000000000001,0.00016571298061896866,0.006168217926230797
38742572,0.08000000000000002,32.76558,0.9966,0.0002740724300018331,0.00941253362485261
17041957,0.08000000000000002,32.76558,0.9679000000000001,0.00027898366923078197,0.009804600270215806
12386002,0.08000000000000002,32.76558,0.4717,0.000151005740274891,0.005528987517849014
74532396,0.08000000000000002,32.76558,0.5473,0.00017039269703575356,0.0060980376468837095
99871415,0.08000000000000002,32.76558,0.7858,0.00022625650388508953,0.00807169589635296
657928,0.08000000000000002,32.76558,0.8778,0.00025512327302679876,0.009437469907124466
44979531,0.08000000000000002,32.76558,0.595,0.00018556790902149903,0.007163018373716637
22090856,0.08000000000000002,32.76558,0.38130000000000003,0.00012527037874336406,0.005758333566411222
606072,0.08000000000000002,32.76558,0.6076,0.00018436719230930946,0.0070814058416519814
13909583,0.08000000000000002,32.76558,0.5528000000000001,0.00017040501207895957,0.00731436946248575
82558041,0.08000000000000002,32.76558,0.7207,0.00021178971475952873,0.007644961300115406
22558248,0.08000000000000002,32.76558,0.6478,0.00019397292600692795,0.008185854642991423
30856388,0.08000000000000002,32.76558,0.2838,9.793098283476245e-05,0.004139438940714977
81268711,0.08000000000000002,32.76558,0.41600000000000004,0.00013659098220686558,0.006168508054083107
28460471,0.08000000000000002,32.76558,0.44210000000000005,0.00014071036415796607,0.006184165799257503
64945247,0.08000000000000002,32.76558,0.4032,0.00013417415497845643,0.005221721900553206
15189743,0.09000000000000001,32.76558,2.4289,0.0006454872717380751,0.013716380219489755
19247111,0.09000000000000001,32.76558,2.2287,0.0006003372445983954,0.01585128477774418
86825502,0.09000000000000001,32.76558,2.1087000000000002,0.0005550628355223648,0.014011509840767869
52165404,0.09000000000000001,32.76558,3.1021,0.0007864532610073301,0.01799685043082859
45006214,0.09000000000000001,32.76558,2.7733000000000003,0.0007169724030132718,0.01954235208821974
42429671,0.09000000000000001,32.76558,1.5644,0.0004359006302425412,0.012110174395913546
81079102,0.09000000000000001,32.76558,2.6289000000000002,0.000682577103101979,0.0189969698841831
19910877,0.09000000000000001,32.76558,1.5410000000000001,0.00042950912282066906,0.009835600027666118
72961081,0.09000000000000001,32.76558,4.240200000000001,0.0010289552420973014,0.024411201207992474
38363838,0.09000000000000001,32.76558,2.2847,0.0005838464781225276,0.01785794961910932
21127131,0.09000000000000001,32.76558,0.9812000000000001,0.0002834742617698177,0.009759501463810123
99502467,0.09000000000000001,32.76558,1.4612,0.00040843192638033405,0.011961892515508098
91254174,0.09000000000000001,32.76558,0.6653,0.00020127134839603697,0.0069269990620568
190233,0.09000000000000001,32.76558,0.9616,0.00028254755476885137,0.010852798143210664
30613478,0.09000000000000001,32.76558,0.9526,0.00028070029828854154,0.009958446108188891
69836644,0.09000000000000001,32.76558,1.0478,0.0003035908848403692,0.00979954412390772
22359461,0.09000000000000001,32.76558,1.0299,0.000299844032946141,0.011569177301347405
25693411,0.09000000000000001,32.76558,1.6367,0.0004476030000452988,0.012397586705717965
30642013,0.09000000000000001,32.76558,1.2487000000000001,0.00034844473519091065,0.012198081750447095
65968605,0.09000000000000001,32.76558,0.5056,0.00016599490714368445,0.006903388942226914
35538188,0.09000000000000001,32.76558,0.9371,0.0002737761652481933,0.007916531225066232
85636915,0.09000000000000001,32.76558,1.0381,0.00029793520124983346,0.011498557535438426
86245754,0.09000000000000001,32.76558,0.41400000000000003,0.00013933591737200706,0.005987255999974714
60199943,0.09000000000000001,32.76558,0.6342,0.00020071101393032178,0.00708675026719709
91331290,0.09000000000000001,32.76558,0.392,0.00013253493476366582,0.005834197018889483
7775396,0.09000000000000001,32.76558,1.0607,0.00029684839868727135,0.010039191823178467
32311080,0.09000000000000001,32.76558,0.7669,0.00022762769598103143,0.008933309777821197
47859155,0.09000000000000001,32.76558,0.7959,0.00023939256462803918,0.008109675800781051
84262607,0.09000000000000001,32.76558,1.2919,0.00035991065616419385,0.011663631992093207
93650917,0.09000000000000001,32.76558,1.3001,0.0003629986532471121,0.01258166143128288
76630003,0.09000000000000001,32.76558,0.5255000000000001,0.00016589638679808254,0.006470068757232427
84831696,0.09000000000000001,32.76558,0.9009,0.00025926904435618497,0.010020476629053195
68004023,0.09000000000000001,32.76558,0.6183000000000001,0.0001895258759420595,0.00853479660902493
62129529,0.09000000000000001,32.76558,0.5939,0.00018169042970474537,0.008108939765775926
80286470,0.09000000000000001,32.76558,0.6158,0.00019443649941887025,0.007904327930117161
67113404,0.09000000000000001,32.76558,0.6559,0.0002021272438985718,0.0076737131527525775
19117007,0.09000000000000001,32.76558,0.4408,0.00014573973983708605,0.006256144464251947
12792115,0.09000000000000001,32.76558,0.8751,0.00025321927938317285,0.009641780123123092
3072746,0.09000000000000001,32.76558,0.7318,0.00021739481870835294,0.008780557921513096
79466881,0.09000000000000001,32.76558,0.5848,0.00017580383905416475,0.00612977944783671
55740035,0.09000000000000001,32.76558,0.45030000000000003,0.0001455057540162542,0.005700642484668217
63096532,0.09000000000000001,32.76558,0.5503,0.00017229405174155906,0.006789606654495857
79085565,0.1,32.76558,1.6072000000000002,0.00046100044758024515,0.015093638277090012
78923477,0.1,32.76558,3.2149,0.0008211720507141662,0.020875790569391827
15564957,0.1,32.76558,3.3179000000000003,0.000833237714291414,0.017663719170915308
45776543,0.1,32.76558,4.4211,0.0011077717385022086,0.02467678655317881
6724216,0.1,32.76558,2.5724,0.0006959930232017664,0.013333291520914942
7774649,0.1,32.76558,1.8486,0.0004927332351511565,0.013932115230991816
76695281,0.1,32.76558,1.6944000000000001,0.0004716837475580285,0.013526899657385691
98849143,0.1,32.76558,1.3686,0.00039722083883674767,0.013811120866846325
71210408,0.1,32.76558,2.4967,0.0006422818859040431,0.016009876084660105
36945021,0.1,32.76558,3.4449,0.0008759142650039608,0.022773382905611615
72690717,0.1,32.76558,1.7608000000000001,0.0004900208468859088,0.013482488146224648
90864990,0.1,32.76558,1.2339,0.0003506792118153343,0.011201797268198968
5965949,0.1,32.76558,0.8779,0.0002759884747948206,0.010623842167949408
77811298,0.1,32.76558,1.3491,0.00039248262596475327,0.011498986885075592
43242851,0.1,32.76558,1.5078,0.0004229254127602512,0.014577273284090832
1943787,0.1,32.76558,1.4436,0.0004027995534072736,0.011977713697157251
63278470,0.1,32.76558,0.9482,0.0002833528706296626,0.009124165166276201
62246886,0.1,32.76558,1.5578,0.0004356129860191788,0.01404860603465311
