seed,primary_length (m),k (10-8 m/s/MPa),ax,length (m),surface (m2),Jv (uL/s)
81629849,0.09,32.76558,2.0,0.7107,0.000212778876622,0.0111060077662
68389850,0.09,32.76558,0.05,1.6055,0.000427279220355,0.00153711787698
68389850,0.09,32.76558,0.25,1.6055,0.000427279220355,0.0051533786688
68389850,0.09,32.76558,0.5,1.6055,0.000427279220355,0.00833624145704
68389850,0.09,32.76558,0.75,1.6055,0.000427279220355,0.0108442092761
68389850,0.09,32.76558,1.0,1.6055,0.000427279220355,0.0129331110472
68389850,0.09,32.76558,1.25,1.6055,0.000427279220355,0.0147229696815
68389850,0.09,32.76558,1.5,1.6055,0.000427279220355,0.0162842705516
68389850,0.09,32.76558,1.75,1.6055,0.000427279220355,0.01766361525
68389850,0.09,32.76558,2.0,1.6055,0.000427279220355,0.0188941203811
81590619,0.09,32.76558,0.05,0.6228,0.000198388748641,0.00126640823025
81590619,0.09,32.76558,0.25,0.6228,0.000198388748641,0.00369988084233
81590619,0.09,32.76558,0.5,0.6228,0.000198388748641,0.00557969584116
81590619,0.09,32.76558,0.75,0.6228,0.000198388748641,0.00694310459951
81590619,0.09,32.76558,1.0,0.6228,0.000198388748641,0.00801555762115
81590619,0.09,32.76558,1.25,0.6228,0.000198388748641,0.00889548208093
81590619,0.09,32.76558,1.5,0.6228,0.000198388748641,0.00963695038284
81590619,0.09,32.76558,1.75,0.6228,0.000198388748641,0.0102735840377
81590619,0.09,32.76558,2.0,0.6228,0.000198388748641,0.0108279934028
37452073,0.04,32.76558,0.05,0.2327,7.57383953387e-05,0.000911957418016
37452073,0.04,32.76558,0.25,0.2327,7.57383953387e-05,0.00260231606658
37452073,0.04,32.76558,0.5,0.2327,7.57383953387e-05,0.00374121230384
37452073,0.04,32.76558,0.75,0.2327,7.57383953387e-05,0.00444131343344
37452073,0.04,32.76558,1.0,0.2327,7.57383953387e-05,0.00491766730189
37452073,0.04,32.76558,1.25,0.2327,7.57383953387e-05,0.00526322414898
37452073,0.04,32.76558,1.5,0.2327,7.57383953387e-05,0.00552548880734
37452073,0.04,32.76558,1.75,0.2327,7.57383953387e-05,0.00573138762189
37452073,0.04,32.76558,2.0,0.2327,7.57383953387e-05,0.00589735038693
14002019,0.04,32.76558,0.05,0.1909,6.40237104927e-05,0.000797929679017
14002019,0.04,32.76558,0.25,0.1909,6.40237104927e-05,0.00207610217384
14002019,0.04,32.76558,0.5,0.1909,6.40237104927e-05,0.00294973604607
14002019,0.04,32.76558,0.75,0.1909,6.40237104927e-05,0.00351336626905
14002019,0.04,32.76558,1.0,0.1909,6.40237104927e-05,0.00391192478502
14002019,0.04,32.76558,1.25,0.1909,6.40237104927e-05,0.00420967205874
14002019,0.04,32.76558,1.5,0.1909,6.40237104927e-05,0.00444087116964
14002019,0.04,32.76558,1.75,0.1909,6.40237104927e-05,0.00462570788347
14002019,0.04,32.76558,2.0,0.1909,6.40237104927e-05,0.0047769087716
56764634,0.04,32.76558,0.05,0.6599,0.000182177313734,0.00111692783216
56764634,0.04,32.76558,0.25,0.6599,0.000182177313734,0.00368289593476
56764634,0.04,32.76558,0.5,0.6599,0.000182177313734,0.00576233820614
56764634,0.04,32.76558,0.75,0.6599,0.000182177313734,0.00725449622755
56764634,0.04,32.76558,1.0,0.6599,0.000182177313734,0.00839719907346
56764634,0.04,32.76558,1.25,0.6599,0.000182177313734,0.00930710613534
56764634,0.04,32.76558,1.5,0.6599,0.000182177313734,0.0100517636013
56764634,0.04,32.76558,1.75,0.6599,0.000182177313734,0.0106739467434
56764634,0.04,32.76558,2.0,0.6599,0.000182177313734,0.0112024044062
63586153,0.04,32.76558,0.05,0.2127,6.93684392424e-05,0.000986486051683
63586153,0.04,32.76558,0.25,0.2127,6.93684392424e-05,0.00261774375749
63586153,0.04,32.76558,0.5,0.2127,6.93684392424e-05,0.00363687178488
63586153,0.04,32.76558,0.75,0.2127,6.93684392424e-05,0.00424827939698
63586153,0.04,32.76558,1.0,0.2127,6.93684392424e-05,0.0046601598908
63586153,0.04,32.76558,1.25,0.2127,6.93684392424e-05,0.00495741353455
63586153,0.04,32.76558,1.5,0.2127,6.93684392424e-05,0.0051823371414
63586153,0.04,32.76558,1.75,0.2127,6.93684392424e-05,0.00535857926128
63586153,0.04,32.76558,2.0,0.2127,6.93684392424e-05,0.0055004510714
36418246,0.04,32.76558,0.05,0.6922,0.000176931721082,0.00124194179215
36418246,0.04,32.76558,0.25,0.6922,0.000176931721082,0.00394701226326
36418246,0.04,32.76558,0.5,0.6922,0.000176931721082,0.00596921244365
36418246,0.04,32.76558,0.75,0.6922,0.000176931721082,0.00736174326771
36418246,0.04,32.76558,1.0,0.6922,0.000176931721082,0.00840974570204
36418246,0.04,32.76558,1.25,0.6922,0.000176931721082,0.00923874443161
36418246,0.04,32.76558,1.5,0.6922,0.000176931721082,0.00991627843416
36418246,0.04,32.76558,1.75,0.6922,0.000176931721082,0.0104831306117
36418246,0.04,32.76558,2.0,0.6922,0.000176931721082,0.0109658859501
53569030,0.04,32.76558,0.05,0.568,0.000157947466234,0.00120096460166
53569030,0.04,32.76558,0.25,0.568,0.000157947466234,0.0037959207994
53569030,0.04,32.76558,0.5,0.568,0.000157947466234,0.00576946620846
53569030,0.04,32.76558,0.75,0.568,0.000157947466234,0.00712597215148
53569030,0.04,32.76558,1.0,0.568,0.000157947466234,0.00813386270311
53569030,0.04,32.76558,1.25,0.568,0.000157947466234,0.00891785790843
53569030,0.04,32.76558,1.5,0.568,0.000157947466234,0.00954737390694
53569030,0.04,32.76558,1.75,0.568,0.000157947466234,0.0100650367888
53569030,0.04,32.76558,2.0,0.568,0.000157947466234,0.010498776489
57650891,0.04,32.76558,0.05,0.4784,0.000142784569292,0.000990028730763
57650891,0.04,32.76558,0.25,0.4784,0.000142784569292,0.00317137722335
57650891,0.04,32.76558,0.5,0.4784,0.000142784569292,0.0049101272217
57650891,0.04,32.76558,0.75,0.4784,0.000142784569292,0.00613495724093
57650891,0.04,32.76558,1.0,0.4784,0.000142784569292,0.00705837254556
57650891,0.04,32.76558,1.25,0.4784,0.000142784569292,0.0077835998135
57650891,0.04,32.76558,1.5,0.4784,0.000142784569292,0.00836983963822
57650891,0.04,32.76558,1.75,0.4784,0.000142784569292,0.00885425214158
57650891,0.04,32.76558,2.0,0.4784,0.000142784569292,0.00926159212381
36261427,0.05,32.76558,0.05,0.4578,0.000136616491939,0.00087712187083
36261427,0.05,32.76558,0.25,0.4578,0.000136616491939,0.00266037266741
36261427,0.05,32.76558,0.5,0.4578,0.000136616491939,0.00412989084466
36261427,0.05,32.76558,0.75,0.4578,0.000136616491939,0.00521696097317
36261427,0.05,32.76558,1.0,0.4578,0.000136616491939,0.00606740745123
36261427,0.05,32.76558,1.25,0.4578,0.000136616491939,0.00675446530715
36261427,0.05,32.76558,1.5,0.4578,0.000136616491939,0.00732237283736
36261427,0.05,32.76558,1.75,0.4578,0.000136616491939,0.00780020573535
36261427,0.05,32.76558,2.0,0.4578,0.000136616491939,0.00820809059397
77004396,0.05,32.76558,0.05,0.2393,7.78891296693e-05,0.000980870709692
77004396,0.05,32.76558,0.25,0.2393,7.78891296693e-05,0.00270483270222
77004396,0.05,32.76558,0.5,0.2393,7.78891296693e-05,0.00382582198673
77004396,0.05,32.76558,0.75,0.2393,7.78891296693e-05,0.004519365517
77004396,0.05,32.76558,1.0,0.2393,7.78891296693e-05,0.00499676424479
77004396,0.05,32.76558,1.25,0.2393,7.78891296693e-05,0.00534678054116
77004396,0.05,32.76558,1.5,0.2393,7.78891296693e-05,0.00561482550404
77004396,0.05,32.76558,1.75,0.2393,7.78891296693e-05,0.0058268446439
77004396,0.05,32.76558,2.0,0.2393,7.78891296693e-05,0.00599881717818
16998822,0.05,32.76558,0.05,0.3003,9.89694048705e-05,0.000897925910544
16998822,0.05,32.76558,0.25,0.3003,9.89694048705e-05,0.00263047805673
16998822,0.05,32.76558,0.5,0.3003,9.89694048705e-05,0.00387960706647
16998822,0.05,32.76558,0.75,0.3003,9.89694048705e-05,0.00472070889275
16998822,0.05,32.76558,1.0,0.3003,9.89694048705e-05,0.00533965320518
16998822,0.05,32.76558,1.25,0.3003,9.89694048705e-05,0.00581813139105
16998822,0.05,32.76558,1.5,0.3003,9.89694048705e-05,0.00620051347531
16998822,0.05,32.76558,1.75,0.3003,9.89694048705e-05,0.00651371307227
16998822,0.05,32.76558,2.0,0.3003,9.89694048705e-05,0.00677523660907
41919781,0.05,32.76558,0.05,0.3534,0.000108224159837,0.000802028363973
41919781,0.05,32.76558,0.25,0.3534,0.000108224159837,0.00251135518205
41919781,0.05,32.76558,0.5,0.3534,0.000108224159837,0.00387103517888
41919781,0.05,32.76558,0.75,0.3534,0.000108224159837,0.00482511825636
41919781,0.05,32.76558,1.0,0.3534,0.000108224159837,0.00553902854855
41919781,0.05,32.76558,1.25,0.3534,0.000108224159837,0.00609509094277
41919781,0.05,32.76558,1.5,0.3534,0.000108224159837,0.00654103523132
41919781,0.05,32.76558,1.75,0.3534,0.000108224159837,0.00690686382886
41919781,0.05,32.76558,2.0,0.3534,0.000108224159837,0.00721249751721
85700645,0.05,32.76558,0.05,0.6097,0.000177748736234,0.00106150446191
85700645,0.05,32.76558,0.25,0.6097,0.000177748736234,0.00340606556236
85700645,0.05,32.76558,0.5,0.6097,0.000177748736234,0.00536488470462
85700645,0.05,32.76558,0.75,0.6097,0.000177748736234,0.00680609029708
85700645,0.05,32.76558,1.0,0.6097,0.000177748736234,0.00792789150733
85700645,0.05,32.76558,1.25,0.6097,0.000177748736234,0.00883074489882
85700645,0.05,32.76558,1.5,0.6097,0.000177748736234,0.00957487663246
85700645,0.05,32.76558,1.75,0.6097,0.000177748736234,0.0101995629938
85700645,0.05,32.76558,2.0,0.6097,0.000177748736234,0.0107318212769
92957023,0.05,32.76558,0.05,0.3967,0.000120105097766,0.000890321732438
92957023,0.05,32.76558,0.25,0.3967,0.000120105097766,0.00272389604279
92957023,0.05,32.76558,0.5,0.3967,0.000120105097766,0.00417655250314
92957023,0.05,32.76558,0.75,0.3967,0.000120105097766,0.00520471475764
92957023,0.05,32.76558,1.0,0.3967,0.000120105097766,0.00598139658387
92957023,0.05,32.76558,1.25,0.3967,0.000120105097766,0.00659157239714
92957023,0.05,32.76558,1.5,0.3967,0.000120105097766,0.0070845881309
92957023,0.05,32.76558,1.75,0.3967,0.000120105097766,0.00749165473938
92957023,0.05,32.76558,2.0,0.3967,0.000120105097766,0.00783365078733
88413665,0.05,32.76558,0.05,0.5246,0.000157099487545,0.00104220506083
88413665,0.05,32.76558,0.25,0.5246,0.000157099487545,0.00332554305225
88413665,0.05,32.76558,0.5,0.5246,0.000157099487545,0.00517127192466
88413665,0.05,32.76558,0.75,0.5246,0.000157099487545,0.00649566558852
88413665,0.05,32.76558,1.0,0.5246,0.000157099487545,0.00750698351504
88413665,0.05,32.76558,1.25,0.5246,0.000157099487545,0.00830849396679
88413665,0.05,32.76558,1.5,0.5246,0.000157099487545,0.00896080809862
88413665,0.05,32.76558,1.75,0.5246,0.000157099487545,0.00950266956793
88413665,0.05,32.76558,2.0,0.5246,0.000157099487545,0.00996025080672
2483796,0.06,32.76558,0.05,0.8622,0.000233427113719,0.00123321349416
2483796,0.06,32.76558,0.25,0.8622,0.000233427113719,0.00425408800207
2483796,0.06,32.76558,0.5,0.8622,0.000233427113719,0.00676145434479
2483796,0.06,32.76558,0.75,0.8622,0.000233427113719,0.00859005030922
2483796,0.06,32.76558,1.0,0.8622,0.000233427113719,0.0100129002557
2483796,0.06,32.76558,1.25,0.8622,0.000233427113719,0.0111624893598
2483796,0.06,32.76558,1.5,0.8622,0.000233427113719,0.0121153989996
2483796,0.06,32.76558,1.75,0.8622,0.000233427113719,0.0129204610173
2483796,0.06,32.76558,2.0,0.8622,0.000233427113719,0.0136108569187
98285435,0.06,32.76558,0.05,0.5266,0.00015572811952,0.00097496828253
98285435,0.06,32.76558,0.25,0.5266,0.00015572811952,0.00310705192646
98285435,0.06,32.76558,0.5,0.5266,0.00015572811952,0.00483473273829
98285435,0.06,32.76558,0.75,0.5266,0.00015572811952,0.00608968046143
98285435,0.06,32.76558,1.0,0.5266,0.00015572811952,0.00706159937384
98285435,0.06,32.76558,1.25,0.5266,0.00015572811952,0.00784204817385
98285435,0.06,32.76558,1.5,0.5266,0.00015572811952,0.00848458979123
98285435,0.06,32.76558,1.75,0.5266,0.00015572811952,0.00902370711578
98285435,0.06,32.76558,2.0,0.5266,0.00015572811952,0.00948294855325
69185361,0.06,32.76558,0.05,0.8864,0.000246551563135,0.0012552698228
69185361,0.06,32.76558,0.25,0.8864,0.000246551563135,0.00424066896358
69185361,0.06,32.76558,0.5,0.8864,0.000246551563135,0.00674528665108
69185361,0.06,32.76558,0.75,0.8864,0.000246551563135,0.00861621877916
69185361,0.06,32.76558,1.0,0.8864,0.000246551563135,0.0100989038097
69185361,0.06,32.76558,1.25,0.8864,0.000246551563135,0.0113127477576
69185361,0.06,32.76558,1.5,0.8864,0.000246551563135,0.0123286809134
69185361,0.06,32.76558,1.75,0.8864,0.000246551563135,0.0131932223956
69185361,0.06,32.76558,2.0,0.8864,0.000246551563135,0.0139387539796
87889130,0.06,32.76558,0.05,0.6048,0.000179222143189,0.000946265344875
87889130,0.06,32.76558,0.25,0.6048,0.000179222143189,0.00317050832397
87889130,0.06,32.76558,0.5,0.6048,0.000179222143189,0.00506403010449
87889130,0.06,32.76558,0.75,0.6048,0.000179222143189,0.00647516705274
87889130,0.06,32.76558,1.0,0.6048,0.000179222143189,0.00758612824158
87889130,0.06,32.76558,1.25,0.6048,0.000179222143189,0.00848911874522
87889130,0.06,32.76558,1.5,0.6048,0.000179222143189,0.0092397077307
87889130,0.06,32.76558,1.75,0.6048,0.000179222143189,0.00987444684003
87889130,0.06,32.76558,2.0,0.6048,0.000179222143189,0.0104187198952
9009581,0.06,32.76558,0.05,0.8888,0.000240104638019,0.00123686680846
9009581,0.06,32.76558,0.25,0.8888,0.000240104638019,0.00407545269117
9009581,0.06,32.76558,0.5,0.8888,0.000240104638019,0.00643575435444
9009581,0.06,32.76558,0.75,0.8888,0.000240104638019,0.00820565651541
9009581,0.06,32.76558,1.0,0.8888,0.000240104638019,0.00961486605309
9009581,0.06,32.76558,1.25,0.8888,0.000240104638019,0.0107736882007
9009581,0.06,32.76558,1.5,0.8888,0.000240104638019,0.0117475847671
9009581,0.06,32.76558,1.75,0.8888,0.000240104638019,0.0125795440356
9009581,0.06,32.76558,2.0,0.8888,0.000240104638019,0.0132995470944
66480571,0.06,32.76558,0.05,0.5979,0.000176248060255,0.000888275576728
66480571,0.06,32.76558,0.25,0.5979,0.000176248060255,0.00282260017663
66480571,0.06,32.76558,0.5,0.5979,0.000176248060255,0.0044665418876
66480571,0.06,32.76558,0.75,0.5979,0.000176248060255,0.00572455081347
66480571,0.06,32.76558,1.0,0.5979,0.000176248060255,0.00674113139238
66480571,0.06,32.76558,1.25,0.5979,0.000176248060255,0.00758637899358
66480571,0.06,32.76558,1.5,0.5979,0.000176248060255,0.0083027966203
66480571,0.06,32.76558,1.75,0.5979,0.000176248060255,0.00891890246689
66480571,0.06,32.76558,2.0,0.5979,0.000176248060255,0.00945496487602
37395479,0.06,32.76558,0.05,0.6115,0.000177128585844,0.00115753968474
37395479,0.06,32.76558,0.25,0.6115,0.000177128585844,0.00374896736595
37395479,0.06,32.76558,0.5,0.6115,0.000177128585844,0.00581039809264
37395479,0.06,32.76558,0.75,0.6115,0.000177128585844,0.00728206274591
37395479,0.06,32.76558,1.0,0.6115,0.000177128585844,0.00840653035865
37395479,0.06,32.76558,1.25,0.6115,0.000177128585844,0.00929971637136
37395479,0.06,32.76558,1.5,0.6115,0.000177128585844,0.0100285348897
37395479,0.06,32.76558,1.75,0.6115,0.000177128585844,0.010635491068
37395479,0.06,32.76558,2.0,0.6115,0.000177128585844,0.0111492541444
98178845,0.07,32.76558,0.05,0.5714,0.00017160704826,0.00102044758635
98178845,0.07,32.76558,0.25,0.5714,0.00017160704826,0.00314256329034
98178845,0.07,32.76558,0.5,0.5714,0.00017160704826,0.00484531515772
98178845,0.07,32.76558,0.75,0.5714,0.00017160704826,0.00609708305232
98178845,0.07,32.76558,1.0,0.5714,0.00017160704826,0.00708567841406
98178845,0.07,32.76558,1.25,0.5714,0.00017160704826,0.00789595954523
98178845,0.07,32.76558,1.5,0.5714,0.00017160704826,0.00857611807596
98178845,0.07,32.76558,1.75,0.5714,0.00017160704826,0.00915698582671
98178845,0.07,32.76558,2.0,0.5714,0.00017160704826,0.00965974980229
20696502,0.07,32.76558,0.05,0.9985,0.000276029378331,0.00129387999306
20696502,0.07,32.76558,0.25,0.9985,0.000276029378331,0.00423303679796
20696502,0.07,32.76558,0.5,0.9985,0.000276029378331,0.00666588285131
20696502,0.07,32.76558,0.75,0.9985,0.000276029378331,0.00851336217247
20696502,0.07,32.76558,1.0,0.9985,0.000276029378331,0.0100111685547
20696502,0.07,32.76558,1.25,0.9985,0.000276029378331,0.0112657252509
20696502,0.07,32.76558,1.5,0.9985,0.000276029378331,0.0123383489014
20696502,0.07,32.76558,1.75,0.9985,0.000276029378331,0.0132690239857
20696502,0.07,32.76558,2.0,0.9985,0.000276029378331,0.0140857889166
7472575,0.07,32.76558,0.05,0.5184,0.000157783412266,0.00108843116118
7472575,0.07,32.76558,0.25,0.5184,0.000157783412266,0.00333112802203
7472575,0.07,32.76558,0.5,0.5184,0.000157783412266,0.00506374549452
7472575,0.07,32.76558,0.75,0.5184,0.000157783412266,0.00630122077529
7472575,0.07,32.76558,1.0,0.5184,0.000157783412266,0.00725497827989
7472575,0.07,32.76558,1.25,0.5184,0.000157783412266,0.00802042147746
7472575,0.07,32.76558,1.5,0.5184,0.000157783412266,0.0086513450926
7472575,0.07,32.76558,1.75,0.5184,0.000157783412266,0.00918170271695
7472575,0.07,32.76558,2.0,0.5184,0.000157783412266,0.00963443878201
57465672,0.07,32.76558,0.05,0.7752,0.000213856882726,0.0011694823581
57465672,0.07,32.76558,0.25,0.7752,0.000213856882726,0.00372517163642
57465672,0.07,32.76558,0.5,0.7752,0.000213856882726,0.00576135557752
57465672,0.07,32.76558,0.75,0.7752,0.000213856882726,0.00726679280974
57465672,0.07,32.76558,1.0,0.7752,0.000213856882726,0.00846439704297
57465672,0.07,32.76558,1.25,0.7752,0.000213856882726,0.00945299951339
57465672,0.07,32.76558,1.5,0.7752,0.000213856882726,0.0102883644611
57465672,0.07,32.76558,1.75,0.7752,0.000213856882726,0.0110061277449
57465672,0.07,32.76558,2.0,0.7752,0.000213856882726,0.0116308237253
34465075,0.07,32.76558,0.05,1.105,0.000300533235543,0.00104512491217
34465075,0.07,32.76558,0.25,1.105,0.000300533235543,0.00351178472202
34465075,0.07,32.76558,0.5,1.105,0.000300533235543,0.00576750730801
34465075,0.07,32.76558,0.75,1.105,0.000300533235543,0.00758222248741
34465075,0.07,32.76558,1.0,1.105,0.000300533235543,0.00910841793398
34465075,0.07,32.76558,1.25,1.105,0.000300533235543,0.010421457897
34465075,0.07,32.76558,1.5,1.105,0.000300533235543,0.0115679611136
34465075,0.07,32.76558,1.75,1.105,0.000300533235543,0.0125800694024
34465075,0.07,32.76558,2.0,1.105,0.000300533235543,0.0134813489538
55732064,0.07,32.76558,0.05,0.5333,0.000161502555313,0.00096188567253
55732064,0.07,32.76558,0.25,0.5333,0.000161502555313,0.00299481202095
55732064,0.07,32.76558,0.5,0.5333,0.000161502555313,0.00464347387532
55732064,0.07,32.76558,0.75,0.5333,0.000161502555313,0.00585968721444
55732064,0.07,32.76558,1.0,0.5333,0.000161502555313,0.00681699061946
55732064,0.07,32.76558,1.25,0.5333,0.000161502555313,0.00759739561506
55732064,0.07,32.76558,1.5,0.5333,0.000161502555313,0.00824876204432
55732064,0.07,32.76558,1.75,0.5333,0.000161502555313,0.00880206184236
55732064,0.07,32.76558,2.0,0.5333,0.000161502555313,0.00927863294337
60458935,0.07,32.76558,0.05,0.6029,0.000179273162653,0.00113644101341
60458935,0.07,32.76558,0.25,0.6029,0.000179273162653,0.00359505866191
60458935,0.07,32.76558,0.5,0.6029,0.000179273162653,0.00554576247498
60458935,0.07,32.76558,0.75,0.6029,0.000179273162653,0.00695236196669
60458935,0.07,32.76558,1.0,0.6029,0.000179273162653,0.00804087870392
60458935,0.07,32.76558,1.25,0.6029,0.000179273162653,0.00891662688951
60458935,0.07,32.76558,1.5,0.6029,0.000179273162653,0.00963983432079
60458935,0.07,32.76558,1.75,0.6029,0.000179273162653,0.0102487569863
60458935,0.07,32.76558,2.0,0.6029,0.000179273162653,0.0107693275657
39189207,0.08,32.76558,0.05,0.3732,0.00012510412566,0.000893681384195
39189207,0.08,32.76558,0.25,0.3732,0.00012510412566,0.0024465466708
39189207,0.08,32.76558,0.5,0.3732,0.00012510412566,0.0036230686191
39189207,0.08,32.76558,0.75,0.3732,0.00012510412566,0.00447851591743
39189207,0.08,32.76558,1.0,0.3732,0.00012510412566,0.00515481987796
39189207,0.08,32.76558,1.25,0.3732,0.00012510412566,0.0057118427124
39189207,0.08,32.76558,1.5,0.3732,0.00012510412566,0.00618227957679
39189207,0.08,32.76558,1.75,0.3732,0.00012510412566,0.00658660367619
39189207,0.08,32.76558,2.0,0.3732,0.00012510412566,0.00693873615136
37957405,0.08,32.76558,0.05,1.3748,0.000380798288904,0.00129851576805
37957405,0.08,32.76558,0.25,1.3748,0.000380798288904,0.00433979269519
37957405,0.08,32.76558,0.5,1.3748,0.000380798288904,0.00703149352709
37957405,0.08,32.76558,0.75,1.3748,0.000380798288904,0.00917393101398
37957405,0.08,32.76558,1.0,1.3748,0.000380798288904,0.0109735842309
37957405,0.08,32.76558,1.25,1.3748,0.000380798288904,0.0125263536811
37957405,0.08,32.76558,1.5,1.3748,0.000380798288904,0.0138887545676
37957405,0.08,32.76558,1.75,1.3748,0.000380798288904,0.0150984221183
37957405,0.08,32.76558,2.0,1.3748,0.000380798288904,0.0161823091236
40699854,0.08,32.76558,0.05,0.3808,0.000127037587443,0.00103558178257
40699854,0.08,32.76558,0.25,0.3808,0.000127037587443,0.00291409116848
