,ax,1 mm,20 mm,40 mm,65 mm,100 mm,120 mm,125 mm,130 mm,135 mm,140 mm,145 mm,150 mm,155 mm,base
39,0.25,0.0128672274033,0.0155171531012,0.0198324460659,0.0340663278132,0.0879337675343,0.126910988472,0.149464198617,0.159963287984,0.193182077377,0.220521356692,0.250030782126,0.280771284011,0.350786425523,0.37256046475
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,0.75,0.500649729546,0.511522054517,0.526937967619,0.567801282141,0.644881652461,0.693067291337,0.716496981215,0.722403914598,0.744142593747,0.756824035895,0.779808954975,0.798829594361,0.827529529194,0.838925757717
42,0.5,0.160184027212,0.170757500614,0.186289936827,0.230258031007,0.325970737323,0.395527203726,0.428883593078,0.438734558933,0.47458260629,0.49599883691,0.534615367623,0.569104977618,0.622747593313,0.644582292621
43,0.25,0.0136307269608,0.0164378906584,0.021009239117,0.0365580063556,0.0854801734667,0.135336902886,0.159401042284,0.168935021868,0.202537566576,0.223916108006,0.263014777387,0.302392932209,0.367946285298,0.396493249071
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,0.75,0.508416655773,0.519457650657,0.535112721502,0.569664351623,0.6511078011,0.700085354382,0.712371681137,0.72218829076,0.742817284536,0.761785779402,0.778858906364,0.799290941701,0.816300039162,0.83495237078
46,0.5,0.167355021378,0.178401839829,0.194629620087,0.232779504665,0.334926550317,0.407060144691,0.425074005983,0.441289187547,0.473686198093,0.504716656567,0.534464669142,0.572234860704,0.606323493476,0.640898200497
47,0.25,0.015124609768,0.0182394293666,0.023311782569,0.0375557674363,0.0909021862176,0.144430135252,0.158898485661,0.174194097919,0.20278132258,0.232274456649,0.264148422019,0.308792995223,0.356369316769,0.399553762037
48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,0.75,0.474071053019,0.484366184013,0.500158007636,0.537950827277,0.621420297755,0.666451706499,0.685638147097,0.701026997027,0.721003109027,0.731638380344,0.757485926717,0.774825786997,0.812812992767,0.818286356855
50,0.5,0.140705866476,0.149993619835,0.164763758515,0.20269034607,0.299506410763,0.36029045056,0.387675726045,0.410913965259,0.441326594065,0.458721258536,0.50112298671,0.532121394382,0.598844377893,0.610182017691
51,0.25,0.0105388024777,0.0127092035001,0.0165428107326,0.0285254394874,0.0729163066255,0.11261017893,0.132618267616,0.151184430147,0.176880733686,0.19384790648,0.235126694149,0.269962469685,0.344523280486,0.361594919795
52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,0.75,0.481670418448,0.492130580532,0.507777954852,0.545494745008,0.618708791886,0.674300628138,0.689238652253,0.704376111757,0.725725909254,0.73896403574,0.760077798668,0.777578016844,0.811020039798,0.820205070041
54,0.5,0.145928590402,0.155561086826,0.170497675811,0.208922857274,0.295024776807,0.369780502012,0.391040575692,0.413682019322,0.446046172166,0.46846740456,0.503977343062,0.53422873602,0.593685148876,0.610636305372
55,0.25,0.0113685201235,0.0137097963503,0.0177405639264,0.0301740593595,0.0704705880628,0.118142156248,0.133665028485,0.151567722154,0.178094907108,0.200516529548,0.236410335021,0.269079309551,0.335534634402,0.356617641281
56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,0.75,0.467443115927,0.477594311787,0.491987733035,0.53169830119,0.629703989552,0.683962319345,0.700507762769,0.719457515383,0.735668760847,0.752356408065,0.777664492471,0.791557490935,0.819570652939,0.833614384696
58,0.5,0.134760911749,0.143656248824,0.156723502171,0.195295335056,0.307107919595,0.382892364881,0.406874231447,0.435617093748,0.461686026342,0.489954358453,0.532728119071,0.557770931633,0.610123011688,0.636110559941
59,0.25,0.00944952343094,0.0113955941879,0.0145646888734,0.0258643901379,0.0751094695225,0.126269244222,0.144146310344,0.167104143708,0.190934444239,0.219149942434,0.262782466706,0.291561588809,0.356400760463,0.388754379391
60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,0.75,0.509904874307,0.520978187985,0.53715119177,0.581770544362,0.66734884822,0.712250329301,0.727864449744,0.742834628288,0.763211668359,0.778452854891,0.791102958864,0.809439476536,0.833087214736,0.84409801687
62,0.5,0.16710783664,0.17813833885,0.194834719747,0.24420300553,0.354980828505,0.422768040141,0.448020360209,0.470987126778,0.50440938421,0.530890618912,0.553452790091,0.587817664323,0.632779556846,0.655293677949
63,0.25,0.0146728884097,0.0176946787956,0.0227697286497,0.0409655937383,0.101761107478,0.15455753876,0.177380972291,0.196825377532,0.227858415339,0.25586813821,0.281243749394,0.323230740297,0.380255930067,0.412359422106
64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,0.75,0.498293365173,0.509114518322,0.524457874691,0.56926484354,0.65241067199,0.69536913048,0.712582347179,0.731090971712,0.739191966886,0.7470507756,0.774238234223,0.78859990912,0.819217168478,0.829221301096
66,0.5,0.158409712557,0.168866066487,0.184226454153,0.232077997014,0.337055212315,0.399915017871,0.425420894509,0.453676547016,0.467821527291,0.481861923865,0.527573665911,0.552509354498,0.607298555301,0.626347811569
67,0.25,0.0132880469908,0.0160246378735,0.02048106146,0.0371074150415,0.0927577482969,0.139495814286,0.159203225096,0.182786376373,0.197882644573,0.213641382684,0.259681949952,0.287024877107,0.349833561264,0.374492332255
68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,0.75,0.474024609809,0.484318732223,0.498914809603,0.54023869689,0.624912234015,0.679431134044,0.697986663012,0.70923822491,0.729328659171,0.745363361869,0.767604689409,0.775812795198,0.810004902845,0.813276273734
70,0.5,0.139992265757,0.149232915554,0.162807433414,0.203996392326,0.303163668938,0.377386089262,0.40500252195,0.421532398231,0.453659237644,0.480598398364,0.517108951425,0.532827387465,0.592714772399,0.599600425751
71,0.25,0.0103228343057,0.0124487580222,0.0159107357162,0.0286615779509,0.0748246619759,0.123178787956,0.144823258935,0.158079984359,0.186948826506,0.213626196558,0.249503577515,0.269862647866,0.336150975496,0.346900821369
72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,0.75,0.482219487434,0.492691573336,0.50753998586,0.549754890879,0.637738496755,0.689408711847,0.70899971778,0.720490980767,0.734617668016,0.747601008498,0.773322303526,0.796203587194,0.815332960577,0.828196981495
74,0.5,0.146329420837,0.155988375392,0.17017738309,0.21323091405,0.319735064376,0.392237326702,0.420063153484,0.437763849225,0.461372322497,0.483607791097,0.526273898417,0.566080203592,0.602335948779,0.627355348157
75,0.25,0.0113756567733,0.0137184027488,0.0175334664065,0.0314110978833,0.0844931667971,0.135105527679,0.155353905079,0.170676736071,0.193554310256,0.216403061765,0.258799297255,0.301775406546,0.347295471308,0.380453864712
76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,0.75,0.510081641198,0.521158793621,0.538164661055,0.578254935452,0.659823941552,0.7219358097,0.734923644436,0.746051929197,0.762609008937,0.775928853314,0.786316748269,0.805567289772,0.833942729554,0.850342053678
78,0.5,0.167306592557,0.178350214305,0.19592949407,0.240297500185,0.343646102035,0.436448476709,0.457702689487,0.476599808202,0.504143982946,0.526195392942,0.546066549116,0.581128695641,0.635791556769,0.666642655877
79,0.25,0.01474609113,0.0177829571622,0.0231538333749,0.0395501302477,0.0936799228252,0.163393568707,0.182841972487,0.201486876765,0.228308414963,0.250087012434,0.275041457463,0.315646883883,0.386018951253,0.424965074246
80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,0.75,0.485325261022,0.49586479324,0.511330561353,0.557174519343,0.642079873169,0.696141232008,0.709598132849,0.723728801142,0.73852824275,0.752601676006,0.768914008874,0.785256526317,0.816820951821,0.833966395877
82,0.5,0.148505657859,0.158308262094,0.173218182977,0.220704034183,0.324018717389,0.401493739503,0.42147279913,0.44407860377,0.467056317324,0.490238642005,0.518686213233,0.548497086114,0.606198363598,0.637659918028
83,0.25,0.0116615324183,0.0140631527103,0.0181181244173,0.0338831406464,0.0852838887217,0.140686610344,0.156537156808,0.176735831594,0.196964055855,0.219652148059,0.25065154685,0.285302330798,0.353714880683,0.39147718256
84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,0.75,0.487620127596,0.498209496125,0.514050150585,0.559086358394,0.648788859742,0.69695434998,0.720789095762,0.736783129039,0.757156059392,0.774901122941,0.789314466167,0.809760173774,0.836382874615,0.840460009047
86,0.5,0.148570705457,0.158377603373,0.173584627277,0.219765592242,0.329884458822,0.398883854406,0.434997325678,0.46032205122,0.494507326858,0.523862520756,0.550978608623,0.589180795536,0.639414687252,0.648270131566
87,0.25,0.0112740859772,0.013595914077,0.0175931995384,0.0321857483792,0.0867059291937,0.135153457602,0.163650539013,0.185532416349,0.218696256663,0.247089113211,0.279946659305,0.325587938525,0.388441274264,0.402977064543
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.75,0.505824384064,0.51680908406,0.53343016356,0.569319816402,0.647189113027,0.699121110442,0.716361560086,0.728270326332,0.7383737927,0.75673833059,0.78048833074,0.79295385254,0.828273951709,0.83683529979
90,0.5,0.163819450663,0.174632892144,0.191597302079,0.230630354426,0.327479500473,0.401635229509,0.428677241435,0.447830116064,0.46378557106,0.494232783135,0.536365381147,0.559859381308,0.624569463361,0.640689426788
91,0.25,0.0140844183281,0.0169850169495,0.0220402449737,0.0359434794791,0.084766643749,0.136320577612,0.159080320251,0.176135553976,0.190714169965,0.219709924706,0.265088240439,0.293967077936,0.37059359687,0.391712369209
92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,0.75,0.482661258056,0.493142937639,0.508004953081,0.549556206492,0.635675503456,0.688013220203,0.709847756482,0.723043149002,0.738716015068,0.758678738317,0.781636441309,0.800202058304,0.826124192403,0.832586516369
94,0.5,0.145826575924,0.155452338548,0.169592587286,0.212001041666,0.315284994668,0.388406884431,0.420415221727,0.43990884663,0.465150561932,0.4982430437,0.539063159757,0.573280344239,0.624118202741,0.637721941909
95,0.25,0.0110613052929,0.0133393125302,0.0170489518655,0.03058570102,0.0804023353944,0.130098109072,0.154491818095,0.169869634816,0.19264871075,0.224422809617,0.268835511624,0.308936474884,0.376307586813,0.397485553375
96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,0.75,0.507715657196,0.518741428893,0.534779411401,0.577168671935,0.651907492024,0.708575899358,0.727792171927,0.743876574914,0.758705209212,0.774316391715,0.800192483653,0.814423232103,0.836125102063,0.849516494664
98,0.5,0.16426031062,0.175102852512,0.191446422331,0.23779891475,0.331768877642,0.413829251736,0.443747251006,0.469700604729,0.495576567621,0.522994747833,0.568520724496,0.595316861778,0.638134914909,0.66400247424
99,0.25,0.0138633391392,0.0167184078725,0.0214923013945,0.037976830518,0.0859167032573,0.143684430699,0.16829908162,0.191174212759,0.218066592683,0.246953358423,0.295461323554,0.328384764043,0.385218911959,0.419489933323
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,0.75,0.483584501263,0.494086230394,0.509424412795,0.545378908736,0.638462924988,0.679410692704,0.700107943929,0.717281046382,0.737194108882,0.742354781256,0.770564737318,0.791750828424,0.81593977776,0.821040609239
102,0.5,0.146939144145,0.156638345492,0.171319595449,0.20793543401,0.319094816044,0.377149279929,0.407591099552,0.434160769484,0.465006915587,0.47419608167,0.521515642204,0.558932266617,0.602284413563,0.613025793518
103,0.25,0.0114006675149,0.0137485642975,0.0176918203486,0.0293962204417,0.082681564713,0.123361324277,0.146358233575,0.168732360136,0.195718239078,0.206067598347,0.253492983772,0.295187217789,0.345214470407,0.361819698393
104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.75,0.494965104359,0.505713979564,0.521413128385,0.555276529694,0.644644264233,0.692221003255,0.710570310776,0.724315316875,0.744138811733,0.752693638271,0.773204766861,0.792752701838,0.814002429979,0.83058197432
106,0.5,0.155381780492,0.16563826581,0.181163051744,0.216833385609,0.325174894383,0.392596717198,0.420121670768,0.441855939842,0.473442512578,0.488660475467,0.524322866289,0.560126372482,0.598977505595,0.6306084305
107,0.25,0.0126992275963,0.0153145547757,0.0197069560098,0.0317604569643,0.0844322204472,0.130861739576,0.15226463939,0.170994601865,0.199344023825,0.216034081717,0.253273228551,0.294775868286,0.340948079443,0.381823875087
108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,0.75,0.502963234845,0.513885800892,0.530981588294,0.570460731934,0.661985436023,0.714189777967,0.73036756439,0.740631014229,0.761555320421,0.773549600652,0.791247350772,0.806238054222,0.816200287939,0.828870223672
110,0.5,0.161727898073,0.172403279748,0.189727653342,0.232456173194,0.347831724982,0.425794285978,0.451039157371,0.468331115351,0.503077690848,0.524102751635,0.555212070841,0.582773876225,0.602921406692,0.627743265168
111,0.25,0.0137617320008,0.0165958753741,0.0217054739621,0.0368506546495,0.0971017623575,0.156418914725,0.177747300711,0.19479985208,0.228462296219,0.251002983215,0.285486143691,0.318731441103,0.34714089959,0.380250639237
112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,0.75,0.527972183526,0.539437854665,0.556871301878,0.597377383111,0.686250976506,0.727781370828,0.748375523159,0.75688230763,0.776982114288,0.78131297326,0.799233160043,0.820053689509,0.8236691688,0.829074032036
114,0.5,0.184764100911,0.196960062898,0.216190604939,0.263746839938,0.382607179928,0.449051170328,0.480539006775,0.495648575112,0.529696628984,0.538069733016,0.570880415969,0.610680049484,0.61832798722,0.629911855079
115,0.25,0.0190702081724,0.0229975992969,0.0298811610338,0.0501499055025,0.121294391393,0.179494350695,0.205401352024,0.221806776035,0.255919388157,0.266820074607,0.305852819627,0.356297119568,0.368327743122,0.387055030537
116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,0.75,0.52431069951,0.535696856288,0.551841333564,0.587909737916,0.66667019278,0.718265195224,0.732255921157,0.743811040827,0.761993911208,0.770765323397,0.78606703301,0.804263322843,0.817922642029,0.824071781209
118,0.5,0.181022885502,0.192971896265,0.210524997352,0.252199970086,0.356109883585,0.432748263182,0.45515567814,0.473571252496,0.504228216763,0.519207006267,0.54752928149,0.581566887531,0.60639182646,0.619402274752
119,0.25,0.0180734719298,0.0217955914057,0.0278569070117,0.0449293483676,0.105034799819,0.16375885853,0.183699101696,0.200240172691,0.230392851041,0.246319619665,0.279755409501,0.321967712804,0.351482613619,0.371795676907
120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,0.75,0.536957065446,0.548617856148,0.565773237643,0.608309381017,0.692094144131,0.739085833863,0.752046813503,0.767658272547,0.778167795104,0.801965049658,0.810535575925,0.824472906106,0.847991095247,0.851621427214
122,0.5,0.190010201451,0.202552449553,0.221680923974,0.27234834658,0.387203344726,0.461716573851,0.482744529167,0.508494439795,0.527327400044,0.571697685671,0.588681745117,0.614720195901,0.661010908058,0.669020838609
123,0.25,0.0192545588149,0.0232199158112,0.0299354396364,0.0513217049787,0.120837463186,0.183516434646,0.202130424487,0.226259211919,0.246678805078,0.298770802738,0.321611754774,0.352943041924,0.414435776904,0.427967642976
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,0.75,0.539457113893,0.551172196723,0.568212844641,0.604560146294,0.683943790104,0.721347953567,0.731692331665,0.744819627572,0.76669711303,0.785316760076,0.795229589776,0.798706036967,0.825443137824,0.837915325919
126,0.5,0.195187454891,0.208071444629,0.227492202966,0.271602942748,0.379515521104,0.438755775819,0.453881157919,0.475154405996,0.51174101793,0.544091362451,0.562063949136,0.569152208363,0.620577662034,0.645999811418
127,0.25,0.0215034816259,0.0259319903302,0.0333367959549,0.0534048265824,0.119550610857,0.170778763131,0.182907730511,0.202386990093,0.237744985694,0.272189663268,0.293365412646,0.303633034013,0.368958257993,0.405294554652
128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,0.75,0.534157123006,0.545757108953,0.562204775465,0.606297422733,0.698105324655,0.741404018856,0.757922489179,0.771650202795,0.778735032945,0.79569952423,0.810423538486,0.821387538664,0.835256057599,0.847664669751
130,0.5,0.18810021456,0.200516387698,0.21875575048,0.270992526346,0.397515008266,0.467557427183,0.495528962502,0.518635043562,0.531678699706,0.562324546776,0.590015567191,0.610018923633,0.636134117658,0.661129142251
131,0.25,0.0190413218892,0.0229627640629,0.0293486683305,0.0513430550821,0.129473932653,0.191134707401,0.218412069179,0.24078140647,0.256130772379,0.29052064086,0.324258341621,0.349147740242,0.382470496913,0.417264737269
132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,0.75,0.533969207428,0.545565112519,0.562539820951,0.600913244355,0.684999292115,0.73159865076,0.742456669716,0.756889906529,0.761698646736,0.772007851399,0.787370563552,0.815246324428,0.834562153213,0.837337073674
134,0.5,0.18931029262,0.201806340939,0.220765317116,0.266321917002,0.380867335727,0.453255403771,0.471405702548,0.493269206238,0.502213938995,0.521319113098,0.549500614673,0.59875801187,0.637150963994,0.643180530823
135,0.25,0.0197900186252,0.0238656502492,0.0307280068842,0.0503091944057,0.120362523316,0.180486533886,0.197926210227,0.216397999127,0.227067199986,0.249537521948,0.282072969234,0.336569804951,0.388767862133,0.398721991329
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,0.75,0.524510395786,0.535900889253,0.55205151554,0.59129906255,0.68073627892,0.722132027775,0.740928345248,0.744265562773,0.766412142878,0.772408351046,0.788174471521,0.813667843752,0.835391098693,0.838107111596
138,0.5,0.181262278387,0.193227091064,0.210803405169,0.25623046491,0.375100732254,0.439992841398,0.468617237657,0.474620797333,0.510876156443,0.522325011745,0.550844178524,0.597784002453,0.639020538627,0.644917630175
139,0.25,0.0182037930281,0.021952751326,0.0280577728293,0.0468139145732,0.116701307854,0.171831351291,0.195583139837,0.202364818571,0.236800776196,0.251281265422,0.283458583726,0.338372517511,0.391111572451,0.400851677872
140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,0.75,0.52840473908,0.539879803782,0.556150343961,0.600453184236,0.681946455655,0.731096787221,0.749402600012,0.752880235585,0.765695430697,0.789205296192,0.79315665708,0.819369314948,0.834715252006,0.846484769229
142,0.5,0.184356265556,0.196525307029,0.214401633309,0.266394376295,0.37587215646,0.451095476208,0.481284238187,0.487545194438,0.509288868249,0.549759091049,0.557600769502,0.607281137455,0.636165192922,0.658559852186
143,0.25,0.018779521486,0.0226470474899,0.0289451515342,0.0509597158907,0.11654846899,0.177541979766,0.205471894804,0.212550709062,0.234261357241,0.276503388753,0.287227081958,0.34806265423,0.384436573707,0.413826532739
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,0.75,0.519040868699,0.530312583562,0.546740581985,0.591181889807,0.685402426565,0.728851184307,0.745295380259,0.75430159636,0.758734082136,0.784510273398,0.797750448958,0.814303158615,0.817861213498,0.829237392278
146,0.5,0.175843522991,0.187450652901,0.204981812075,0.255751755526,0.381012343389,0.449874056814,0.475705719398,0.491645408101,0.499776757565,0.543790693218,0.568405832337,0.599135768145,0.606607292556,0.630211678582
147,0.25,0.0167623143961,0.0202144091079,0.0259987400349,0.0462603927212,0.119489120865,0.178690000272,0.200941186763,0.21812965915,0.227688275369,0.273281766124,0.302507322112,0.340345066987,0.351912456945,0.387110748905
148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,0.75,0.548389635784,0.560298701103,0.57769235255,0.617090122386,0.695945166464,0.742028045455,0.748221107195,0.766611928847,0.779359550375,0.790013532088,0.799980753884,0.82139285671,0.836640196167,0.843869845449
150,0.5,0.201586469094,0.214892846805,0.235034119289,0.283648839519,0.394108754376,0.468075654986,0.478875144522,0.508440582184,0.531346242976,0.551327043837,0.569143517961,0.610605418972,0.641118877713,0.656610576637
151,0.25,0.0221922518474,0.026762608508,0.0344384512837,0.0565813113988,0.126464325454,0.190568422925,0.201825394921,0.228968999486,0.253987251376,0.277842864061,0.298776187883,0.351652866713,0.393355689224,0.41801474151
152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,0.75,0.526992650607,0.538437049788,0.555116727546,0.598954147584,0.672762688957,0.721930570822,0.736539314213,0.746683549399,0.754941045802,0.774843129065,0.792729755999,0.800582275279,0.828795619264,0.830996163361
154,0.5,0.183207693912,0.195300920138,0.213566268723,0.264918183512,0.364626631554,0.439049175123,0.462365374405,0.478403018834,0.49312888957,0.526873785084,0.557773125939,0.573574084664,0.625975727981,0.630736424346
155,0.25,0.0183931646167,0.0221811228191,0.0285282267108,0.0500630783549,0.110292638885,0.16906235759,0.189586787002,0.204813586982,0.221020454317,0.255474511533,0.288479245614,0.310658388471,0.374802857075,0.382591822703
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,0.75,0.541974509511,0.553744261187,0.571059946313,0.616310187037,0.6869488612,0.733890300443,0.742907889953,0.758988540621,0.767002504674,0.787678346856,0.794921819169,0.810914868823,0.830405716425,0.832619780735
158,0.5,0.195839696693,0.208766739796,0.228482074027,0.283314101801,0.381918161538,0.455346517316,0.470756577282,0.497132556019,0.511470904026,0.5478756469,0.56060464114,0.590446829966,0.627968350835,0.632781597473
159,0.25,0.0209750507461,0.0252947323874,0.0326103221329,0.0568327844631,0.11920509112,0.180072114683,0.195548201624,0.219903905806,0.235767147727,0.275006714321,0.290094494954,0.32696872455,0.37470287488,0.382641428116
160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,0.75,0.536324847966,0.547971909161,0.564486323856,0.606666122544,0.684560735779,0.724983933492,0.750296488682,0.759947784736,0.772853537623,0.78246557166,0.802896980397,0.82073350074,0.83867340185,0.841390938086
162,0.5,0.190555384741,0.203133619458,0.221611050761,0.271913999141,0.378664161747,0.441930772931,0.481888480247,0.49870300301,0.520179727141,0.536403826728,0.573655421941,0.607228224371,0.643970821304,0.649911616524
163,0.25,0.0197872039283,0.0238622558829,0.0304983072424,0.052097650499,0.117589817868,0.170280935443,0.204276311477,0.221847505328,0.242890900573,0.259755149956,0.302208296245,0.343577175125,0.395803215742,0.405679405549
164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,0.75,0.54250152717,0.554282723789,0.571489618044,0.610578707824,0.697398556327,0.728365453485,0.748045533638,0.752335018251,0.770787769837,0.778795410153,0.802176394041,0.810379140916,0.826851581694,0.841826705293
166,0.5,0.197009531632,0.210013793537,0.229697766753,0.277327161993,0.398621154878,0.448869527062,0.479818075682,0.487531367394,0.518345117768,0.533366821811,0.575486131561,0.592140377345,0.622885292622,0.652818257343
167,0.25,0.0213861655157,0.0257905136946,0.0331875478127,0.0545479284828,0.131923343961,0.1771384777,0.204513387325,0.213134073188,0.243589575594,0.261715292473,0.308934069148,0.33280131979,0.371830678114,0.412958101439
168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,0.75,0.511118632663,0.52221830484,0.537956574454,0.577532840706,0.676134224927,0.723214640773,0.742692431923,0.749337230002,0.76235131988,0.779335674707,0.797603791911,0.816622247706,0.832724032099,0.844286916702
170,0.5,0.169318946791,0.180495400597,0.196913615237,0.240913532119,0.367328964006,0.439681466471,0.470569937867,0.482387824746,0.505180111574,0.533932830148,0.568472202705,0.603216831134,0.633970254924,0.658029875344
171,0.25,0.0155968739608,0.0188089534416,0.0240396902868,0.0407864727608,0.109976189497,0.168231088723,0.195274136519,0.208100870475,0.231934352655,0.261234968149,0.303539146847,0.344573325011,0.383756947438,0.419713993301
172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,0.75,0.541860116215,0.553627383678,0.57031223932,0.614225812775,0.702918677854,0.739360260998,0.756373824122,0.769422681122,0.775917428293,0.791323565135,0.806683596946,0.818899919227,0.837080552966,0.852905708721
174,0.5,0.195054575511,0.207929794109,0.226843494838,0.279710000658,0.40259514166,0.462068844581,0.491175593002,0.514315599807,0.526376911161,0.554341852934,0.581670672346,0.605682565496,0.642383738771,0.671984869362
175,0.25,0.0205367880465,0.0247662122022,0.031653652223,0.0544325907382,0.130059159112,0.182673223176,0.211028826398,0.235566767135,0.24983630405,0.281086904432,0.312687883293,0.344256894319,0.395462533791,0.433152588095
176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,0.75,0.551234463792,0.56320530862,0.581318535532,0.617399923673,0.700623530509,0.74584751239,0.757847459147,0.766016033945,0.779165906965,0.787122586508,0.801932655052,0.818579121566,0.830174078159,0.833819792651
178,0.5,0.204483490092,0.2179810952,0.239156491264,0.283983975462,0.401668895433,0.474880777666,0.495651939125,0.51037900834,0.533960265824,0.547336419258,0.57528791973,0.60575948581,0.627326632495,0.63525441132
179,0.25,0.0229275944729,0.0276493903876,0.0358786417067,0.0565490732229,0.132607000391,0.197318138354,0.218475302528,0.234962624594,0.260969501649,0.275986509651,0.310033747734,0.346880903636,0.37385416511,0.386902537052
180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,0.75,0.543536558972,0.555340232786,0.572619084229,0.610550373889,0.693539786005,0.734140122949,0.747377912995,0.769716002196,0.786789346389,0.795147200625,0.814669962907,0.833408117908,0.83995688549,0.848893838167
182,0.5,0.196408851634,0.209373463681,0.229043343683,0.274901060912,0.389416973443,0.454085982001,0.475829902653,0.512229123296,0.542555414107,0.558465790374,0.595147815912,0.62998304441,0.643958179214,0.66331660282
183,0.25,0.0208441143273,0.025136830425,0.0323647036759,0.052331346027,0.122386543973,0.177415868519,0.197216971127,0.229922619238,0.262370391303,0.282081341175,0.326080479322,0.368844620344,0.39058956849,0.421590620645
184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,0.75,0.527796201341,0.539258050776,0.556120749431,0.59223830949,0.681687792383,0.721757558271,0.741772307033,0.752216181214,0.769381837608,0.781995782326,0.790183252128,0.806196718378,0.832429994021,0.841504606663
